"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 14 22:23:15 GMT 2025","Tue Jan 14 22:23:54 GMT 2025","38461","","Store Locator Scenarios","","","","[Sign-in] Verify all store details from the preview pane and change store selection from the Account Dashboard",""
"passed","Tue Jan 14 22:35:44 GMT 2025","Tue Jan 14 22:35:58 GMT 2025","14099","","Global Scenarios - Header & Footer for Makerplace","","","","Verify the user is able to click on the ""Back to Top"" up arrow button from makerplace_PLP page for makerplace",""
"passed","Tue Jan 14 22:22:46 GMT 2025","Tue Jan 14 22:23:15 GMT 2025","28816","","Store Locator Scenarios","","","","[Sign-in] Verify preview page links of Store Selector",""
"passed","Tue Jan 14 21:26:54 GMT 2025","Tue Jan 14 21:28:33 GMT 2025","99171","","E2E - Checkout Scenarios -STM","","","","[Guest User]MarketPlace PlaceOrder using SHIP TO ME",""
"passed","Tue Jan 14 22:24:31 GMT 2025","Tue Jan 14 22:24:58 GMT 2025","27140","","Sign In and Sign Up pages Scenarios","","","","Verify sign in with invalid credentials displays error",""
"broken","Tue Jan 14 22:22:28 GMT 2025","Tue Jan 14 22:23:33 GMT 2025","65063","","Product Description Page Scenarios","","","","Update quantity in PDP page and verify order summary in cart, checkout and payment review page",""
"passed","Tue Jan 14 21:57:51 GMT 2025","Tue Jan 14 21:58:50 GMT 2025","59003","","E2E - Signup & My Account Scenarios","","","","Verify visibility of a product under My Favorites section",""
"passed","Tue Jan 14 22:35:11 GMT 2025","Tue Jan 14 22:35:32 GMT 2025","20147","","Global Scenarios - Header & Footer for Makerplace","","","","Validate content for global headers and footers in makerplace_CLP page for makerplace",""
"passed","Tue Jan 14 22:05:08 GMT 2025","Tue Jan 14 22:06:01 GMT 2025","53668","","Cart page Scenarios","","","","SignIn user able to view michaels rewards amount",""
"passed","Tue Jan 14 22:02:08 GMT 2025","Tue Jan 14 22:03:08 GMT 2025","59774","","E2E - Classes, Events & Project Scenarios","","","","[Sign-in User][Project][.COM]Place order using SHIP TO ME with Master Credit Card",""
"broken","Tue Jan 14 22:23:33 GMT 2025","Tue Jan 14 22:25:02 GMT 2025","88494","","Product Landing Page Scenarios","","","","Verify AddToCart functionality in PLP page",""
"broken","Tue Jan 14 21:49:59 GMT 2025","Tue Jan 14 21:52:29 GMT 2025","150389","","E2E - Checkout Mixcart Scenarios","","","","[Guest user][.com]Place order using shipping methods - BOPIS, SDD",""
