"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 05 15:52:47 IST 2024","Tue Nov 05 15:53:29 IST 2024","41662","","Store Locator Scenarios","","","","Verify that the Store Locator can be changed multiple times",""
"broken","Tue Nov 05 15:59:25 IST 2024","Tue Nov 05 16:01:32 IST 2024","127506","","Product Description Page Scenarios","","","","Update quantity in PDP page and verify order summary in cart, checkout and payment review page",""
"skipped","Tue Nov 05 15:38:32 IST 2024","Tue Nov 05 15:38:34 IST 2024","1983","","E2E - Classes, Events & Project Scenarios","","","","[Sign-in User][Classes & Events][.COM]Free Classes & Events in store",""
"skipped","Tue Nov 05 15:31:19 IST 2024","Tue Nov 05 15:31:21 IST 2024","2041","","E2E - EventHub portal Scenarios","","","","Find a template by searching with template name",""
"passed","Tue Nov 05 15:29:32 IST 2024","Tue Nov 05 15:31:35 IST 2024","122495","","E2E - Checkout Scenarios -STM","","","","[Guest user][.com]Place order using different variant",""
"skipped","Tue Nov 05 15:57:01 IST 2024","Tue Nov 05 15:57:06 IST 2024","4796","","Store Locator Scenarios","","","","[Sign-in] Verify preview page links of Store Selector",""
"passed","Tue Nov 05 15:55:35 IST 2024","Tue Nov 05 15:56:19 IST 2024","43782","","Store Locator Scenarios","","","","Verify the funtionality of store selector in cart page",""
"skipped","Tue Nov 05 15:31:13 IST 2024","Tue Nov 05 15:31:16 IST 2024","2171","","E2E - EventHub portal Scenarios","","","","Create Ondemand Class",""
"passed","Tue Nov 05 15:42:33 IST 2024","Tue Nov 05 15:45:25 IST 2024","172455","","Cart page Scenarios","","","","Verify landing on cart page upon clicking ""Edit Cart"" on Checkout page and Payment Review page",""
"passed","Tue Nov 05 15:47:08 IST 2024","Tue Nov 05 15:49:15 IST 2024","126970","","Cart page Scenarios","","","","[Guest User] Verify successful PayPal account login from the Payment and Order Review page",""
"passed","Tue Nov 05 15:58:47 IST 2024","Tue Nov 05 16:00:31 IST 2024","104515","","Product Landing Page Scenarios","","","","Verify product details on PLP, PDP, Cart Slider, Cart , Checkout and Payment Review Page",""
"broken","Tue Nov 05 15:35:24 IST 2024","Tue Nov 05 15:36:56 IST 2024","92569","","E2E - Classes, Events & Project Scenarios","","","","[Guest User][Classes & Events][.COM]Free Classes & Events in store",""
"passed","Tue Nov 05 15:44:52 IST 2024","Tue Nov 05 15:46:27 IST 2024","94861","","Mega menu Scenarios","","","","Selecting subcategories for a product in the PLP",""
"passed","Tue Nov 05 15:54:05 IST 2024","Tue Nov 05 15:54:45 IST 2024","39582","","Store Locator Scenarios","","","","Verify the funtionality of store selector in plp page",""
"passed","Tue Nov 05 15:32:14 IST 2024","Tue Nov 05 15:33:51 IST 2024","96747","","E2E - Classes, Events & Project Scenarios","","","","[Guest User][Classes & Events][.COM]Free Classes & Events at online",""
"passed","Tue Nov 05 15:48:26 IST 2024","Tue Nov 05 15:51:29 IST 2024","183173","","E2E - Marketplace Scenarios","","","","[Guest User][.COM+MarketPlace]Place order using Same Day delivery with PLCC",""
"passed","Tue Nov 05 16:05:41 IST 2024","Tue Nov 05 16:06:19 IST 2024","38060","","Product Landing Page Scenarios","","","","Verify pagination functionality in PLP page",""
"skipped","Tue Nov 05 15:38:34 IST 2024","Tue Nov 05 15:38:35 IST 2024","1253","","E2E - Classes, Events & Project Scenarios","","","","[Sign-in User][Project][.COM]Place order using SHIP TO ME with Master Credit Card",""
"skipped","Tue Nov 05 15:23:26 IST 2024","Tue Nov 05 15:23:41 IST 2024","15112","","E2E - Checkout Scenarios -SDD","","","","[Sign-in User][.COM]Place order using Same Day Delivery with PLCC.",""
"passed","Tue Nov 05 15:59:10 IST 2024","Tue Nov 05 16:01:33 IST 2024","142826","","Global Scenarios - Headers","","","","Validate content for global headers and footers in home page",""
