"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","37580","Verify the user is able to click on the ""Back to Top"" up arrow button from home page","","Fri Feb 14 18:29:35 IST 2025","passed","Fri Feb 14 18:30:13 IST 2025","","Global Scenarios - Headers & Footer","",""
"","192139","[Guest user][.com]Place order using shipping methods - BOPIS, STM","","Fri Feb 14 18:06:01 IST 2025","broken","Fri Feb 14 18:09:13 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","27379","Verify all shipping methods are displayed in PLP page","","Fri Feb 14 18:28:00 IST 2025","passed","Fri Feb 14 18:28:28 IST 2025","","Product Landing Page Scenarios","",""
"","99484","[Sign-up] Email-Sign up michaels offers email from footer","","Fri Feb 14 18:10:50 IST 2025","passed","Fri Feb 14 18:12:30 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","21842","Verify the user is able to click on the ""Back to Top"" up arrow button from pdp page","","Fri Feb 14 18:31:01 IST 2025","passed","Fri Feb 14 18:31:23 IST 2025","","Global Scenarios - Headers & Footer","",""
"","165583","[Guest user][.com]Place order using shipping methods - BOPIS, SDD","","Fri Feb 14 18:52:26 IST 2025","broken","Fri Feb 14 18:55:11 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","17816","Verify every link in all carousels on homepage","","Fri Feb 14 18:23:52 IST 2025","broken","Fri Feb 14 18:24:10 IST 2025","","Home Page Scenarios","",""
"","99257","[Guest User]PlaceOrder using Store pickup and verify the order ID in admin portal","","Fri Feb 14 17:55:08 IST 2025","broken","Fri Feb 14 17:56:48 IST 2025","","E2E - Checkout Scenarios -BOPIS","",""
"","142192","[Guest User][Project][.COM]Place order using SHIP TO ME with Master Credit Card","","Fri Feb 14 18:08:20 IST 2025","failed","Fri Feb 14 18:10:42 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","77797","Verify landing on cart page upon clicking ""Edit Cart"" on Checkout page and Payment Review page","","Fri Feb 14 18:46:25 IST 2025","passed","Fri Feb 14 18:47:42 IST 2025","","Cart page Scenarios","",""
"","118355","signedIn user books a party without Add-On and verifies the order in admin portal","","Fri Feb 14 18:15:57 IST 2025","passed","Fri Feb 14 18:17:55 IST 2025","","Birthday Party Scenarios","",""
"","20678","Verify marque banner and links on homepage","","Fri Feb 14 18:23:14 IST 2025","passed","Fri Feb 14 18:23:35 IST 2025","","Home Page Scenarios","",""
"","19022","Guest user is able to signin from cart page via signInlink","","Fri Feb 14 18:15:18 IST 2025","passed","Fri Feb 14 18:15:37 IST 2025","","Cart page Scenarios","",""
"","26276","Verify the user is able to click on the ""Back to Top"" up arrow button from clp page","","Fri Feb 14 18:30:13 IST 2025","passed","Fri Feb 14 18:30:39 IST 2025","","Global Scenarios - Headers & Footer","",""
"","155548","Validate addition and removal of items quantity in the Cart Page","","Fri Feb 14 18:12:42 IST 2025","passed","Fri Feb 14 18:15:18 IST 2025","","Cart page Scenarios","",""
"","21788","Verify invalid search keywords display proper error message","","Fri Feb 14 18:24:24 IST 2025","passed","Fri Feb 14 18:24:46 IST 2025","","Home Page Scenarios","",""
