"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20921","Verify the user is able to click on the ""Back to Top"" up arrow button from makerplace_home page for makerplace","","Thu Feb 13 17:22:46 IST 2025","passed","Thu Feb 13 17:23:07 IST 2025","","Global Scenarios - Header & Footer for Makerplace","",""
"","74847","Verify preview page links of Store Selector","","Thu Feb 13 17:02:04 IST 2025","passed","Thu Feb 13 17:03:19 IST 2025","","Store Locator Scenarios","",""
"","102139","Verify that products in the cart are grouped separately according to their respective sellers","","Thu Feb 13 17:41:50 IST 2025","failed","Thu Feb 13 17:43:32 IST 2025","","Cart page Scenarios","",""
"","51540","Verify pagination functionality in PLP page","","Thu Feb 13 17:12:46 IST 2025","passed","Thu Feb 13 17:13:38 IST 2025","","Product Landing Page Scenarios","",""
"","1075","[Sign-in] Validate Adding and Editing the Shipping Address on Checkout and Payment Review pages","","Thu Feb 13 16:40:01 IST 2025","skipped","Thu Feb 13 16:40:02 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","1240","[Sign-in User][.com] Reordering from order history page by clicking on ""Buy All Again"" Button","","Thu Feb 13 16:51:09 IST 2025","skipped","Thu Feb 13 16:51:10 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","5203","[Sign-in User]MarketPlace PlaceOrder using SHIP TO ME","","Thu Feb 13 16:33:26 IST 2025","skipped","Thu Feb 13 16:33:31 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","18","[Seller account][marketplace] Create product and verify on marketplace listing management","","Thu Feb 13 16:43:07 IST 2025","skipped","Thu Feb 13 16:43:07 IST 2025","","E2E - Marketplace seller Scenarios","",""
"","4098","[Sign-in] Verify preview page links of Store Selector","","Thu Feb 13 17:17:56 IST 2025","skipped","Thu Feb 13 17:18:01 IST 2025","","Store Locator Scenarios","",""
"","66238","Verify the search functionality of Store Selector pane","","Thu Feb 13 17:04:35 IST 2025","passed","Thu Feb 13 17:05:41 IST 2025","","Store Locator Scenarios","",""
"","1485","[Sign-in User][.com] Verify Save for Later & Move to Cart option in Cart Page","","Thu Feb 13 16:51:58 IST 2025","skipped","Thu Feb 13 16:52:00 IST 2025","","Cart page Scenarios","",""
"","57404","Verify that store options can be updated from the pickup dialog in the cart","","Thu Feb 13 17:09:32 IST 2025","passed","Thu Feb 13 17:10:29 IST 2025","","Store Locator Scenarios","",""
"","49241","Selecting subcategories for a product in the PLP","","Thu Feb 13 16:58:08 IST 2025","passed","Thu Feb 13 16:58:57 IST 2025","","Mega menu Scenarios","",""
"","59351","verify user is able to update zipcode for SDD in PLP","","Thu Feb 13 17:14:28 IST 2025","passed","Thu Feb 13 17:15:28 IST 2025","","Product Landing Page Scenarios","",""
"","1054","signedIn user books a party with Add-On and verifies the order in admin portal","","Thu Feb 13 16:49:45 IST 2025","skipped","Thu Feb 13 16:49:46 IST 2025","","Birthday Party Scenarios","",""
"","131196","Navigating Back to Parent Category via Breadcrumb","","Thu Feb 13 16:55:57 IST 2025","passed","Thu Feb 13 16:58:08 IST 2025","","Mega menu Scenarios","",""
"","205641","[Guest user][.com]Place order using shipping methods - BOPIS, SDD","","Thu Feb 13 16:46:52 IST 2025","passed","Thu Feb 13 16:50:17 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","1871","[Sign-in User][.COM]Place order using Same Day Delivery with Master Credit Card and Gift Card.","","Thu Feb 13 16:30:58 IST 2025","skipped","Thu Feb 13 16:31:00 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","137641","[Guest User][.COM+MarketPlace]Place order using Same Day Delivery with Master Credit Card and Gift Card","","Thu Feb 13 16:52:10 IST 2025","failed","Thu Feb 13 16:54:28 IST 2025","","E2E - Marketplace Scenarios","",""
"","104809","[Guest user][.com]Place order using different variant","","Thu Feb 13 16:38:16 IST 2025","passed","Thu Feb 13 16:40:01 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","186391","guest user books a party without Add-On and verifies the order in admin portal","","Thu Feb 13 16:43:15 IST 2025","passed","Thu Feb 13 16:46:22 IST 2025","","Birthday Party Scenarios","",""
"","928","Create template for Online Class","","Thu Feb 13 16:36:05 IST 2025","skipped","Thu Feb 13 16:36:06 IST 2025","","E2E - EventHub portal Scenarios","",""
"","127919","[Guest User]MarketPlace PlaceOrder using SHIP TO ME","","Thu Feb 13 16:31:12 IST 2025","passed","Thu Feb 13 16:33:20 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","50742","Verify all shipping methods are displayed in PLP page","","Thu Feb 13 17:13:38 IST 2025","passed","Thu Feb 13 17:14:28 IST 2025","","Product Landing Page Scenarios","",""
"","7702","[Sign-in][.com] automatically discount apply if place order by user who is teacher, military, or senior","","Thu Feb 13 16:42:46 IST 2025","skipped","Thu Feb 13 16:42:54 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","1613","SignIn user able to view cart's empty message","","Thu Feb 13 16:55:16 IST 2025","skipped","Thu Feb 13 16:55:17 IST 2025","","Cart page Scenarios","",""
"","129872","[Guest User][.COM]Place order using SHIP TO ME with PLCC","","Thu Feb 13 16:33:31 IST 2025","passed","Thu Feb 13 16:35:41 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","33868","Verify sign in with invalid credentials displays error","","Thu Feb 13 17:13:22 IST 2025","passed","Thu Feb 13 17:13:56 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","221690","[Guest User][.COM+MarketPlace]Place order using Ship to me with Master Credit Card","","Thu Feb 13 16:45:45 IST 2025","passed","Thu Feb 13 16:49:27 IST 2025","","E2E - Marketplace Scenarios","",""
"","332703","Validate content for global headers and footers in clp page","","Thu Feb 13 17:18:13 IST 2025","passed","Thu Feb 13 17:23:46 IST 2025","","Global Scenarios - Headers & Footer","",""
"","45037","Validate content for global headers and footers in makerplace_PLP page for makerplace","","Thu Feb 13 17:21:16 IST 2025","passed","Thu Feb 13 17:22:01 IST 2025","","Global Scenarios - Header & Footer for Makerplace","",""
"","56762","Verify the funtionality of store selector in cart page","","Thu Feb 13 17:15:03 IST 2025","passed","Thu Feb 13 17:16:00 IST 2025","","Store Locator Scenarios","",""
"","2627","Validate user navigation and section accessibility for from the dashboard","","Thu Feb 13 16:51:27 IST 2025","skipped","Thu Feb 13 16:51:30 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","134473","[Guest User][Classes & Events][.COM]Free Classes & Events in store","","Thu Feb 13 16:52:00 IST 2025","broken","Thu Feb 13 16:54:15 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","45794","Verify the user is able to click on the ""Back to Top"" up arrow button from plp page","","Thu Feb 13 17:29:09 IST 2025","passed","Thu Feb 13 17:29:55 IST 2025","","Global Scenarios - Headers & Footer","",""
"","3693","SignIn user able to view michaels rewards amount","","Thu Feb 13 16:55:12 IST 2025","skipped","Thu Feb 13 16:55:16 IST 2025","","Cart page Scenarios","",""
"","88684","[Guest User][Project][.COM]Place order using SHIP TO ME with Master Credit Card","","Thu Feb 13 16:54:15 IST 2025","passed","Thu Feb 13 16:55:43 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","114991","Verify default and changed store pickup options for products in the cart","","Thu Feb 13 17:07:37 IST 2025","passed","Thu Feb 13 17:09:32 IST 2025","","Store Locator Scenarios","",""
"","1044","[Sign-in User][Classes & Events][.COM]Free Classes & Events at online","","Thu Feb 13 16:55:43 IST 2025","skipped","Thu Feb 13 16:55:44 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","46895","Validate marque banner progression through automatic rotation","","Thu Feb 13 17:04:52 IST 2025","passed","Thu Feb 13 17:05:39 IST 2025","","Home Page Scenarios","",""
"","184593","[Guest User]PlaceOrder using Same Day Delivery","","Thu Feb 13 16:27:49 IST 2025","passed","Thu Feb 13 16:30:53 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","251742","[Guest user][.com]Place order using shipping methods - STM, SDD","","Thu Feb 13 16:42:40 IST 2025","passed","Thu Feb 13 16:46:52 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","43758","Verify header labels are displayed in ellipses menu when browser window is minimized","","Thu Feb 13 17:03:17 IST 2025","passed","Thu Feb 13 17:04:00 IST 2025","","Home Page Scenarios","",""
"","294940","[Guest User][.COM] Verify error messages for invalid values for payment fields in payment review page","","Thu Feb 13 16:54:48 IST 2025","passed","Thu Feb 13 16:59:43 IST 2025","","Payment Review page Scenarios","",""
"","2253","[Sign-in] Verify user lands on the same page after logging in and logging out from plp page","","Thu Feb 13 17:16:09 IST 2025","skipped","Thu Feb 13 17:16:11 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","1829","[Sign-in User][.com][MIKPro]Place order via PDP page","","Thu Feb 13 16:42:44 IST 2025","skipped","Thu Feb 13 16:42:46 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","2467","[Sign-in User] Verify items in the cart and store Name persist when the guest user signin, signout and re signin","","Thu Feb 13 16:58:36 IST 2025","skipped","Thu Feb 13 16:58:38 IST 2025","","Cart page Scenarios","",""
"","116552","Verify the funtionality of store selector in coupons page","","Thu Feb 13 17:16:00 IST 2025","broken","Thu Feb 13 17:17:56 IST 2025","","Store Locator Scenarios","",""
"","78743","Verify sign-in options on homepage","","Thu Feb 13 16:59:55 IST 2025","passed","Thu Feb 13 17:01:14 IST 2025","","Home Page Scenarios","",""
"","5931","[Sign-in] Verify user lands on the same page after logging in and logging out from clp page","","Thu Feb 13 17:16:03 IST 2025","skipped","Thu Feb 13 17:16:09 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","94945","Verifying the sort option using various available methods","","Thu Feb 13 17:07:01 IST 2025","passed","Thu Feb 13 17:08:36 IST 2025","","Product Landing Page Scenarios","",""
"","65034","Verify the funtionality of store selector in clp page","","Thu Feb 13 17:10:29 IST 2025","passed","Thu Feb 13 17:11:34 IST 2025","","Store Locator Scenarios","",""
"","260432","Guest-1 MIK Product and 1 SDD Product and 1 MIK Class and 1 MKP with Credit Card","","Thu Feb 13 16:31:00 IST 2025","broken","Thu Feb 13 16:35:20 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","373793","[Guest User][.COM+MarketPlace]Place order using Store Pickup with Gift Card","","Thu Feb 13 16:36:38 IST 2025","passed","Thu Feb 13 16:42:52 IST 2025","","E2E - Marketplace Scenarios","",""
"","1549","[Sign-in] Verify user lands on the same page after logging in and logging out from pdp page","","Thu Feb 13 17:16:11 IST 2025","skipped","Thu Feb 13 17:16:13 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","53414","Verify Store link in PDP page","","Thu Feb 13 17:20:02 IST 2025","passed","Thu Feb 13 17:20:56 IST 2025","","Product Description Page Scenarios for makerplace","",""
"","163400","[Guest User][.COM+MarketPlace]Place order using Same Day delivery with PLCC","","Thu Feb 13 16:49:27 IST 2025","passed","Thu Feb 13 16:52:10 IST 2025","","E2E - Marketplace Scenarios","",""
"","74028","Validate marque banner gets frozen when it is paused","","Thu Feb 13 17:05:39 IST 2025","passed","Thu Feb 13 17:06:53 IST 2025","","Home Page Scenarios","",""
"","49038","Guest user is able to signin from cart page via signInlink","","Thu Feb 13 16:53:30 IST 2025","passed","Thu Feb 13 16:54:19 IST 2025","","Cart page Scenarios","",""
"","160365","[Guest user][.com][MIKPro]Place order via PDP page","","Thu Feb 13 16:40:04 IST 2025","passed","Thu Feb 13 16:42:44 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","45253","Validate content for global headers and footers in makerplace_CLP page for makerplace","","Thu Feb 13 17:22:01 IST 2025","passed","Thu Feb 13 17:22:46 IST 2025","","Global Scenarios - Header & Footer for Makerplace","",""
"","95655","Validate content for global headers and footers in makerplace_home page for makerplace","","Thu Feb 13 17:19:40 IST 2025","passed","Thu Feb 13 17:21:16 IST 2025","","Global Scenarios - Header & Footer for Makerplace","",""
"","64388","Verify submenu navigation, disappearance, parent menu highlight, and options validation","","Thu Feb 13 16:58:57 IST 2025","passed","Thu Feb 13 17:00:01 IST 2025","","Mega menu Scenarios","",""
"","15591","[Sign-up] Email-Sign up michaels offers email from footer","","Thu Feb 13 16:51:10 IST 2025","passed","Thu Feb 13 16:51:26 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","103648","Verify product details on PLP, PDP, Cart Slider, Cart , Checkout and Payment Review Page","","Thu Feb 13 17:08:37 IST 2025","passed","Thu Feb 13 17:10:20 IST 2025","","Product Landing Page Scenarios","",""
"","106390","Verify Share links upon hovering share icon","","Thu Feb 13 17:18:16 IST 2025","passed","Thu Feb 13 17:20:02 IST 2025","","Product Description Page Scenarios for makerplace","",""
"","14","Create template for Online Event","","Thu Feb 13 16:36:04 IST 2025","skipped","Thu Feb 13 16:36:04 IST 2025","","E2E - EventHub portal Scenarios","",""
"","275743","[Guest user][.com]Place order using all shipping methods - STM, BOPIS, SDD","","Thu Feb 13 16:35:29 IST 2025","passed","Thu Feb 13 16:40:05 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","90785","Verify landing on cart page upon clicking ""Edit Cart"" on Checkout page and Payment Review page","","Thu Feb 13 16:57:05 IST 2025","passed","Thu Feb 13 16:58:36 IST 2025","","Cart page Scenarios","",""
"","218514","Update quantity in PDP page and verify order summary in cart, checkout and payment review page","","Thu Feb 13 17:38:52 IST 2025","broken","Thu Feb 13 17:42:31 IST 2025","","Product Description Page Scenarios","",""
"","1119","Create template for In Store Class","","Thu Feb 13 16:36:06 IST 2025","skipped","Thu Feb 13 16:36:07 IST 2025","","E2E - EventHub portal Scenarios","",""
