"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 20 15:34:45 CST 2024","Fri Dec 20 15:35:16 CST 2024","30227","","Product Landing Page Scenarios","","","","Verify all shipping methods are displayed in PLP page",""
"passed","Fri Dec 20 15:02:57 CST 2024","Fri Dec 20 15:03:33 CST 2024","36724","","E2E - EventHub portal Scenarios","","","","Create Ondemand Class",""
"broken","Fri Dec 20 15:19:04 CST 2024","Fri Dec 20 15:26:09 CST 2024","424580","","Payment Review page Scenarios","","","","[Guest User][.COM] Verify error messages for invalid values for payment fields in payment review page",""
"passed","Fri Dec 20 14:45:04 CST 2024","Fri Dec 20 14:46:24 CST 2024","79853","","E2E - Checkout Scenarios -SDD","","","","[Sign-in User]PlaceOrder using Same Day Delivery",""
"broken","Fri Dec 20 15:10:18 CST 2024","Fri Dec 20 15:11:53 CST 2024","94917","","E2E - Classes, Events & Project Scenarios","","","","[Guest User][Classes & Events][.COM]Free Classes & Events in store",""
"passed","Fri Dec 20 14:45:39 CST 2024","Fri Dec 20 14:47:05 CST 2024","85577","","E2E - Checkout Scenarios -STM","","","","[Guest User]MarketPlace PlaceOrder using SHIP TO ME",""
"passed","Fri Dec 20 15:53:24 CST 2024","Fri Dec 20 15:53:40 CST 2024","15476","","Global Scenarios - Headers & Footer","","","","Verify the user is able to click on the ""Back to Top"" up arrow button from plp page",""
"passed","Fri Dec 20 15:16:39 CST 2024","Fri Dec 20 15:16:57 CST 2024","17734","","E2E - Signup & My Account Scenarios","","","","[Sign-up] Email-Sign up michaels offers email from footer",""
"passed","Fri Dec 20 15:24:11 CST 2024","Fri Dec 20 15:24:27 CST 2024","16311","","Home Page Scenarios","","","","Verify marque banner and links on homepage",""
"passed","Fri Dec 20 15:21:15 CST 2024","Fri Dec 20 15:22:00 CST 2024","44777","","Cart page Scenarios","","","","SignIn user able to view michaels rewards amount",""
"passed","Fri Dec 20 15:02:27 CST 2024","Fri Dec 20 15:02:57 CST 2024","29319","","E2E - EventHub portal Scenarios","","","","Create template for In Store Class",""
"passed","Fri Dec 20 15:00:12 CST 2024","Fri Dec 20 15:01:07 CST 2024","54655","","E2E - Checkout Scenarios -STM","","","","[Sign-in User][.com][MIKPro]Place order via PDP page",""
"broken","Fri Dec 20 15:29:51 CST 2024","Fri Dec 20 15:31:09 CST 2024","77500","","Store Locator Scenarios","","","","Verify that the Store Locator can be changed multiple times",""
"passed","Fri Dec 20 15:10:42 CST 2024","Fri Dec 20 15:12:06 CST 2024","83770","","Birthday Party Scenarios","","","","signedIn user books a party without Add-On and verifies the order in admin portal",""
"passed","Fri Dec 20 14:48:05 CST 2024","Fri Dec 20 14:49:03 CST 2024","58039","","E2E - Checkout Scenarios -STM","","","","[Sign-in User]PlaceOrder using SHIP TO ME",""
