"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","82542","[Guest User][.COM]Place order using SHIP TO ME with PLCC","","Wed Feb 12 13:13:22 IST 2025","passed","Wed Feb 12 13:14:45 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","36074","[Guest User] Verify successful PayPal account login from the Cart page","","Wed Feb 12 13:38:49 IST 2025","passed","Wed Feb 12 13:39:25 IST 2025","","Cart page Scenarios","",""
"","1059","Create template for Online Class","","Wed Feb 12 13:26:17 IST 2025","skipped","Wed Feb 12 13:26:18 IST 2025","","E2E - EventHub portal Scenarios","",""
"","30506","Verify invalid search keywords display proper error message","","Wed Feb 12 13:46:04 IST 2025","passed","Wed Feb 12 13:46:35 IST 2025","","Home Page Scenarios","",""
"","3793","signedIn user books a party with Add-On and verifies the order in admin portal","","Wed Feb 12 13:31:38 IST 2025","skipped","Wed Feb 12 13:31:42 IST 2025","","Birthday Party Scenarios","",""
"","1307","[Sign-in] Validate Adding and Editing the Shipping Address on Checkout and Payment Review pages","","Wed Feb 12 13:26:30 IST 2025","skipped","Wed Feb 12 13:26:31 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","103657","[Guest User][.COM]Place order using SHIP TO ME with Gift Card","","Wed Feb 12 13:14:45 IST 2025","passed","Wed Feb 12 13:16:29 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","25","[Sign-in] Verifying the Category & Content list display for ""FAQ Management""","","Wed Feb 12 13:33:22 IST 2025","skipped","Wed Feb 12 13:33:22 IST 2025","","MAP - Admin Portal scenarios","",""
"","99482","[Guest User][.COM+MarketPlace]Place order using Same Day delivery with PLCC","","Wed Feb 12 15:00:41 IST 2025","passed","Wed Feb 12 15:02:20 IST 2025","","E2E - Marketplace Scenarios","",""
"","20872","Verify the user is able to click on the ""Back to Top"" up arrow button from makerplace_home page for makerplace","","Wed Feb 12 14:02:48 IST 2025","passed","Wed Feb 12 14:03:09 IST 2025","","Global Scenarios - Header & Footer for Makerplace","",""
"","496397","[Sign-in User][.COM]Place order using SHIP TO ME with Master Credit Card.","","Wed Feb 12 13:16:29 IST 2025","skipped","Wed Feb 12 13:24:45 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","69153","Verify ViewOptions functionality in PLP page","","Wed Feb 12 13:50:46 IST 2025","passed","Wed Feb 12 13:51:56 IST 2025","","Product Landing Page Scenarios","",""
"","77357","[Guest User] Verify successful PayPal account login from the Payment and Order Review page","","Wed Feb 12 13:39:25 IST 2025","passed","Wed Feb 12 13:40:42 IST 2025","","Cart page Scenarios","",""
"","14483","[Sign-up] Email-Sign up michaels offers email from footer","","Wed Feb 12 13:32:50 IST 2025","passed","Wed Feb 12 13:33:04 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","1519","[Sign-in][.com] automatically discount apply if place order by user who is teacher, military, or senior","","Wed Feb 12 13:28:10 IST 2025","skipped","Wed Feb 12 13:28:12 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","25006","Verify invalid email message for the forgot password","","Wed Feb 12 13:59:09 IST 2025","passed","Wed Feb 12 13:59:34 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","1046","Search product and then PlaceOrder using SHIP TO ME with Sign-in user","","Wed Feb 12 13:13:20 IST 2025","skipped","Wed Feb 12 13:13:21 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","68181","Verifying the sort option using various available methods","","Wed Feb 12 13:47:47 IST 2025","passed","Wed Feb 12 13:48:56 IST 2025","","Product Landing Page Scenarios","",""
"","1225","Validate user navigation and section accessibility for from the dashboard","","Wed Feb 12 13:33:06 IST 2025","skipped","Wed Feb 12 13:33:07 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","65892","Verify the funtionality of store selector in clp page","","Wed Feb 12 13:51:44 IST 2025","passed","Wed Feb 12 13:52:50 IST 2025","","Store Locator Scenarios","",""
"","36117","Validate marque banner gets frozen when it is paused","","Wed Feb 12 13:47:03 IST 2025","passed","Wed Feb 12 13:47:39 IST 2025","","Home Page Scenarios","",""
"","1640","[Sign-in] Verify user lands on the same page after logging in and logging out from home page","","Wed Feb 12 13:58:56 IST 2025","skipped","Wed Feb 12 13:58:58 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","27016","Verify the user is able to click on the ""Back to Top"" up arrow button from makerplace_PLP page for makerplace","","Wed Feb 12 14:03:09 IST 2025","passed","Wed Feb 12 14:03:36 IST 2025","","Global Scenarios - Header & Footer for Makerplace","",""
"","20094","Verify the user is able to click on the ""Back to Top"" up arrow button from pdp page","","Wed Feb 12 14:11:54 IST 2025","passed","Wed Feb 12 14:12:14 IST 2025","","Global Scenarios - Headers & Footer","",""
"","95231","[Guest][MK] Navigating Back to Parent Category via Breadcrumb","","Wed Feb 12 13:57:54 IST 2025","passed","Wed Feb 12 13:59:29 IST 2025","","MakerPlace - Mega menu Scenarios","",""
"","661903","Validate content for global headers and footers in home page","","Wed Feb 12 13:55:05 IST 2025","passed","Wed Feb 12 14:06:07 IST 2025","","Global Scenarios - Headers & Footer","",""
"","1508","[Sign-in] Verify user lands on the same page after logging in and logging out from clp page","","Wed Feb 12 13:58:58 IST 2025","skipped","Wed Feb 12 13:59:00 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","1709","SignIn user able to view cart's empty message","","Wed Feb 12 13:36:32 IST 2025","skipped","Wed Feb 12 13:36:33 IST 2025","","Cart page Scenarios","",""
"","69491","Selecting subcategories for a product in the PLP","","Wed Feb 12 13:40:59 IST 2025","passed","Wed Feb 12 13:42:09 IST 2025","","Mega menu Scenarios","",""
"","7482","Create Instructor","","Wed Feb 12 13:26:25 IST 2025","skipped","Wed Feb 12 13:26:32 IST 2025","","E2E - EventHub portal Scenarios","",""
"","99169","Validate addition and removal of items quantity in the Cart Page","","Wed Feb 12 13:33:39 IST 2025","passed","Wed Feb 12 13:35:18 IST 2025","","Cart page Scenarios","",""
"","1918","Create template for In Store Event","","Wed Feb 12 13:26:15 IST 2025","skipped","Wed Feb 12 13:26:17 IST 2025","","E2E - EventHub portal Scenarios","",""
"","59119","Verify Store link in PDP page","","Wed Feb 12 14:00:49 IST 2025","passed","Wed Feb 12 14:01:48 IST 2025","","Product Description Page Scenarios for makerplace","",""
"","64678","Verify Share links upon hovering share icon","","Wed Feb 12 13:59:44 IST 2025","passed","Wed Feb 12 14:00:49 IST 2025","","Product Description Page Scenarios for makerplace","",""
"","62965","Verify the search functionality of Store Selector pane","","Wed Feb 12 13:45:33 IST 2025","passed","Wed Feb 12 13:46:36 IST 2025","","Store Locator Scenarios","",""
"","58986","Verify the funtionality of store selector in coupons page","","Wed Feb 12 13:56:13 IST 2025","passed","Wed Feb 12 13:57:12 IST 2025","","Store Locator Scenarios","",""
"","45427","verify user is able to update zipcode for SDD in PLP","","Wed Feb 12 13:53:23 IST 2025","passed","Wed Feb 12 13:54:08 IST 2025","","Product Landing Page Scenarios","",""
"","944","Edit profile","","Wed Feb 12 13:32:47 IST 2025","skipped","Wed Feb 12 13:32:48 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","97258","guest user books a party without Add-On and verifies the order in admin portal","","Wed Feb 12 13:28:34 IST 2025","passed","Wed Feb 12 13:30:11 IST 2025","","Birthday Party Scenarios","",""
"","8227","[Sign-in User][.COM]Place order using SHIP TO ME with PLCC and Gift Card.","","Wed Feb 12 13:24:45 IST 2025","skipped","Wed Feb 12 13:24:53 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","88625","Verify that the Store Locator can be changed multiple times","","Wed Feb 12 13:46:36 IST 2025","broken","Wed Feb 12 13:48:04 IST 2025","","Store Locator Scenarios","",""
"","112957","Navigating Back to Parent Category via Breadcrumb","","Wed Feb 12 13:39:06 IST 2025","passed","Wed Feb 12 13:40:59 IST 2025","","Mega menu Scenarios","",""
"","3886","signedIn user books a party without Add-On and verifies the order in admin portal","","Wed Feb 12 13:31:42 IST 2025","skipped","Wed Feb 12 13:31:46 IST 2025","","Birthday Party Scenarios","",""
"","132468","[Guest User]PlaceOrder using Same Day Delivery","","Wed Feb 12 13:04:32 IST 2025","passed","Wed Feb 12 13:06:44 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","4820","[Sign-in] Validate Save order for pre-existing user","","Wed Feb 12 13:26:31 IST 2025","skipped","Wed Feb 12 13:26:36 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","109478","[Guest User][Classes & Events][.COM]Free Classes & Events in store","","Wed Feb 12 13:33:35 IST 2025","broken","Wed Feb 12 13:35:25 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","32792","Signup with enrolling reward today","","Wed Feb 12 13:32:14 IST 2025","passed","Wed Feb 12 13:32:47 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","117332","Validate browsing through the megamenu to land on CLP or PLP","","Wed Feb 12 13:43:19 IST 2025","passed","Wed Feb 12 13:45:16 IST 2025","","Mega menu Scenarios","",""
"","295719","[Guest User][.COM] Verify error messages for invalid values for payment fields in payment review page","","Wed Feb 12 13:37:06 IST 2025","passed","Wed Feb 12 13:42:02 IST 2025","","Payment Review page Scenarios","",""
"","72414","Verify that store options can be updated from the pickup dialog in the cart","","Wed Feb 12 13:50:32 IST 2025","passed","Wed Feb 12 13:51:44 IST 2025","","Store Locator Scenarios","",""
