"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","51528","Verify product details on PDP, PLP, Cart Slider and Cart Page","","Mon Oct 07 15:02:41 IST 2024","passed","Mon Oct 07 15:03:32 IST 2024","","Product Landing Page Scenarios","",""
"","52411","Verifying the sort option using various available methods","","Mon Oct 07 15:01:49 IST 2024","passed","Mon Oct 07 15:02:41 IST 2024","","Product Landing Page Scenarios","",""
"","54469","Verify cart page upon clicking ""Edit Cart"" on checkout page","","Mon Oct 07 14:58:40 IST 2024","passed","Mon Oct 07 14:59:34 IST 2024","","Cart page Scenarios","",""
"","35375","Create template for In Store Event","","Mon Oct 07 14:33:17 IST 2024","passed","Mon Oct 07 14:33:52 IST 2024","","E2E - EventHub portal Scenarios","",""
"","42936","Verify sign-in options on homepage","","Mon Oct 07 14:57:49 IST 2024","passed","Mon Oct 07 14:58:32 IST 2024","","Home Page Scenarios","",""
"","50970","[Sign-in User][.com] Verify Save for Later & Move to Cart option in Cart Page","","Mon Oct 07 14:52:12 IST 2024","passed","Mon Oct 07 14:53:03 IST 2024","","Cart page Scenarios","",""
"","41443","Create Ondemand Class","","Mon Oct 07 14:35:23 IST 2024","passed","Mon Oct 07 14:36:04 IST 2024","","E2E - EventHub portal Scenarios","",""
"","105565","[Sign-in User]MarketPlace PlaceOrder using SHIP TO ME","","Mon Oct 07 14:29:44 IST 2024","passed","Mon Oct 07 14:31:30 IST 2024","","E2E - Checkout Scenarios -STM","",""
"","71444","Verify preview page links of Store Selector","","Mon Oct 07 14:58:41 IST 2024","passed","Mon Oct 07 14:59:52 IST 2024","","Store Locator Scenarios","",""
"","196106","[Guest User]PlaceOrder using Same Day Delivery","","Mon Oct 07 14:18:32 IST 2024","passed","Mon Oct 07 14:21:48 IST 2024","","E2E - Checkout Scenarios -SDD","",""
"","169661","[Sign-in User]PlaceOrder using SHIP TO ME","","Mon Oct 07 14:26:55 IST 2024","failed","Mon Oct 07 14:29:44 IST 2024","","E2E - Checkout Scenarios -STM","",""
"","31807","Edit profile","","Mon Oct 07 14:49:02 IST 2024","passed","Mon Oct 07 14:49:34 IST 2024","","E2E - Signup & My Account Scenarios","",""
"","137605","[Guest User][.COM]Place order using SHIP TO ME with Gift Card","","Mon Oct 07 14:34:04 IST 2024","failed","Mon Oct 07 14:36:22 IST 2024","","E2E - Checkout Scenarios -STM","",""
"","37695","SignIn user able to view cart's empty message","","Mon Oct 07 14:56:01 IST 2024","passed","Mon Oct 07 14:56:38 IST 2024","","Cart page Scenarios","",""
"","51849","Validate content for global headers in cart page","","Mon Oct 07 15:08:56 IST 2024","passed","Mon Oct 07 15:09:48 IST 2024","","Global Scenarios - Headers","",""
"","130195","[Seller account][marketplace] Create product and verify on marketplace listing management","","Mon Oct 07 14:38:55 IST 2024","passed","Mon Oct 07 14:41:05 IST 2024","","E2E - Marketplace seller Scenarios","",""
"","76274","[Sign-in User][Project][.COM]Place order using SHIP TO ME with Master Credit Card","","Mon Oct 07 14:48:03 IST 2024","passed","Mon Oct 07 14:49:19 IST 2024","","E2E - Classes, Events & Project Scenarios","",""
"","43040","Create template for In Store Class","","Mon Oct 07 14:34:40 IST 2024","passed","Mon Oct 07 14:35:23 IST 2024","","E2E - EventHub portal Scenarios","",""
"","128325","[Sign-in User]PlaceOrder using Store pickup and verify the order ID in admin portal","","Mon Oct 07 14:20:45 IST 2024","passed","Mon Oct 07 14:22:53 IST 2024","","E2E - Checkout Scenarios -BOIPS","",""
"","83277","[Guest User][Project][.COM]Place order using SHIP TO ME with Master Credit Card","","Mon Oct 07 14:43:54 IST 2024","passed","Mon Oct 07 14:45:17 IST 2024","","E2E - Classes, Events & Project Scenarios","",""
"","16066","Guest user is able to signin from cart page via signInlink","","Mon Oct 07 14:54:05 IST 2024","passed","Mon Oct 07 14:54:22 IST 2024","","Cart page Scenarios","",""
"","147903","[Guest User][.COM+MarketPlace]Place order using Ship to me with Master Credit Card","","Mon Oct 07 14:40:30 IST 2024","failed","Mon Oct 07 14:42:58 IST 2024","","E2E - Marketplace Scenarios","",""
"","17833","Verify navigation to the classes & events from the Michaels Admin Portal","","Mon Oct 07 14:38:29 IST 2024","passed","Mon Oct 07 14:38:47 IST 2024","","E2E - EventHub portal Scenarios","",""
"","104110","Navigating Back to Parent Category via Breadcrumb","","Mon Oct 07 14:53:41 IST 2024","passed","Mon Oct 07 14:55:26 IST 2024","","Mega menu Scenarios","",""
"","111849","[Sign-in User][.COM]Place order using Store pickup with Gift Card.","","Mon Oct 07 14:27:20 IST 2024","passed","Mon Oct 07 14:29:12 IST 2024","","E2E - Checkout Scenarios -BOIPS","",""
"","106197","[Sign-in User][.com] Verify Trending Now section is displayed in Cart Page","","Mon Oct 07 14:50:26 IST 2024","passed","Mon Oct 07 14:52:12 IST 2024","","Cart page Scenarios","",""
