"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 10 15:00:26 IST 2025","Fri Jan 10 15:00:49 IST 2025","22527","","Sign In and Sign Up pages Scenarios","","","","Verify invalid email message for the forgot password",""
"failed","Fri Jan 10 16:14:45 IST 2025","Fri Jan 10 16:15:28 IST 2025","42784","","Mega menu Scenarios","","","","Navigating Back to Parent Category via Breadcrumb",""
"skipped","Fri Jan 10 14:59:56 IST 2025","Fri Jan 10 15:00:15 IST 2025","19475","","Sign In and Sign Up pages Scenarios","","","","[Sign-in] Verify user lands on the same page after logging in and logging out from plp page",""
"skipped","Fri Jan 10 14:28:04 IST 2025","Fri Jan 10 14:28:12 IST 2025","8758","","Cart page Scenarios","","","","SignIn user able to view michaels rewards amount",""
"skipped","Fri Jan 10 15:00:24 IST 2025","Fri Jan 10 15:00:26 IST 2025","2173","","Sign In and Sign Up pages Scenarios","","","","[Sign-in] Verify user lands on the same page after logging in and logging out from cart page",""
"skipped","Fri Jan 10 14:04:57 IST 2025","Fri Jan 10 14:04:58 IST 2025","1074","","E2E - Checkout Scenarios -STM","","","","[Sign-in][.com] automatically discount apply if place order by user who is teacher, military, or senior",""
"passed","Fri Jan 10 15:00:36 IST 2025","Fri Jan 10 15:02:02 IST 2025","85761","","Global Scenarios - Headers & Footer","","","","Validate content for global headers and footers in home page",""
"skipped","Fri Jan 10 14:03:48 IST 2025","Fri Jan 10 14:03:49 IST 2025","1369","","E2E - Checkout Scenarios -SDD","","","","[Sign-in User]PlaceOrder using Same Day Delivery",""
"skipped","Fri Jan 10 15:07:38 IST 2025","Fri Jan 10 15:07:40 IST 2025","2345","","Store Locator Scenarios","","","","[Sign-in] Verify all store details from the preview pane and change store selection from the Account Dashboard",""
"broken","Fri Jan 10 14:15:20 IST 2025","Fri Jan 10 14:18:23 IST 2025","183713","","E2E - Checkout Mixcart Scenarios","","","","[Guest user][.com]Place order using shipping methods - BOPIS, STM",""
"passed","Fri Jan 10 14:50:35 IST 2025","Fri Jan 10 14:51:55 IST 2025","79922","","Product Landing Page Scenarios","","","","Verifying the sort option using various available methods",""
"passed","Fri Jan 10 13:54:01 IST 2025","Fri Jan 10 13:57:00 IST 2025","179499","","E2E - Checkout Scenarios -STM","","","","[Guest User]PlaceOrder using SHIP TO ME",""
"broken","Fri Jan 10 13:57:51 IST 2025","Fri Jan 10 13:59:51 IST 2025","119804","","E2E - Checkout Scenarios -BOPIS","","","","[Guest User]PlaceOrder using Store pickup and verify the order ID in admin portal",""
"passed","Fri Jan 10 14:48:44 IST 2025","Fri Jan 10 14:54:16 IST 2025","331317","","Product Description Page Scenarios","","","","Verify the product variants",""
"broken","Fri Jan 10 14:20:38 IST 2025","Fri Jan 10 14:22:07 IST 2025","88105","","E2E - Classes, Events & Project Scenarios","","","","[Guest User][Classes & Events][.COM]Free Classes & Events in store",""
"skipped","Fri Jan 10 13:58:49 IST 2025","Fri Jan 10 13:58:51 IST 2025","1547","","E2E - Checkout Scenarios -STM","","","","[Sign-in User]PlaceOrder using SHIP TO ME",""
"passed","Fri Jan 10 14:27:09 IST 2025","Fri Jan 10 14:28:03 IST 2025","54986","","Cart page Scenarios","","","","Guest user is able to signin from cart page via button",""
"skipped","Fri Jan 10 14:17:19 IST 2025","Fri Jan 10 14:17:21 IST 2025","1088","","Birthday Party Scenarios","","","","signedIn user books a party with Add-On and verifies the order in admin portal",""
"passed","Fri Jan 10 14:51:55 IST 2025","Fri Jan 10 14:53:00 IST 2025","65086","","Product Landing Page Scenarios","","","","Verify product details on PLP, PDP, Cart Slider, Cart , Checkout and Payment Review Page",""
"skipped","Fri Jan 10 14:59:54 IST 2025","Fri Jan 10 14:59:56 IST 2025","1984","","Sign In and Sign Up pages Scenarios","","","","[Sign-in] Verify user lands on the same page after logging in and logging out from clp page",""
"passed","Fri Jan 10 14:31:27 IST 2025","Fri Jan 10 14:32:24 IST 2025","56452","","Cart page Scenarios","","","","[Guest User] Verify successful PayPal account login from the Cart page",""
"skipped","Fri Jan 10 14:23:33 IST 2025","Fri Jan 10 14:23:36 IST 2025","2703","","E2E - Classes, Events & Project Scenarios","","","","[Sign-in User][Classes & Events][.COM]Free Classes & Events at online",""
"skipped","Fri Jan 10 14:03:11 IST 2025","Fri Jan 10 14:03:19 IST 2025","7889","","E2E - Checkout Scenarios -STM","","","","[Sign-in] Validate Save order for pre-existing user",""
"passed","Fri Jan 10 14:45:30 IST 2025","Fri Jan 10 14:46:27 IST 2025","57522","","Store Locator Scenarios","","","","Verify preview page links of Store Selector",""
"passed","Fri Jan 10 13:58:52 IST 2025","Fri Jan 10 14:00:19 IST 2025","86786","","E2E - Checkout Scenarios -STM","","","","[Guest User][.COM]Place order using SHIP TO ME with PLCC",""
"broken","Fri Jan 10 14:32:17 IST 2025","Fri Jan 10 14:35:37 IST 2025","200056","","E2E - Checkout Mixcart Scenarios","","","","[Guest user][.com]Place order using shipping methods - BOPIS, SDD",""
"passed","Fri Jan 10 14:25:42 IST 2025","Fri Jan 10 14:26:41 IST 2025","59186","","Cart page Scenarios","","","","Validate addition and removal of items quantity in the Cart Page",""
"passed","Fri Jan 10 15:03:35 IST 2025","Fri Jan 10 15:09:26 IST 2025","351162","","Global Scenarios - Headers & Footer","","","","Validate content for global headers and footers in plp page",""
"passed","Fri Jan 10 14:22:07 IST 2025","Fri Jan 10 14:23:33 IST 2025","86737","","E2E - Classes, Events & Project Scenarios","","","","[Guest User][Project][.COM]Place order using SHIP TO ME with Master Credit Card",""
"passed","Fri Jan 10 14:46:27 IST 2025","Fri Jan 10 14:47:33 IST 2025","65633","","Store Locator Scenarios","","","","Verify and validate each store details from the preview pane",""
"passed","Fri Jan 10 14:47:33 IST 2025","Fri Jan 10 14:48:15 IST 2025","41901","","Store Locator Scenarios","","","","Verify the search functionality of Store Selector pane",""
"skipped","Fri Jan 10 14:24:41 IST 2025","Fri Jan 10 14:24:42 IST 2025","1357","","E2E - Signup & My Account Scenarios","","","","[Sign-in User][.com] Reordering from order history page by clicking on ""Buy All Again"" Button",""
"passed","Fri Jan 10 15:06:44 IST 2025","Fri Jan 10 15:07:24 IST 2025","40640","","Store Locator Scenarios","","","","Verify the funtionality of store selector in coupons page",""
"passed","Fri Jan 10 14:29:32 IST 2025","Fri Jan 10 14:32:07 IST 2025","154719","","E2E - Marketplace Scenarios","","","","[Guest User][.COM+MarketPlace]Place order using Same Day delivery with PLCC",""
"passed","Fri Jan 10 15:10:24 IST 2025","Fri Jan 10 15:11:16 IST 2025","51457","","Global Scenarios - Headers & Footer","","","","Validate content for global headers and footers in cart page",""
"passed","Fri Jan 10 14:56:16 IST 2025","Fri Jan 10 14:57:40 IST 2025","83149","","Product Landing Page Scenarios","","","","Verify ViewOptions functionality in PLP page",""
"skipped","Fri Jan 10 14:13:03 IST 2025","Fri Jan 10 14:13:04 IST 2025","901","","E2E - EventHub portal Scenarios","","","","Create template for In Store Event",""
"skipped","Fri Jan 10 14:31:25 IST 2025","Fri Jan 10 14:31:27 IST 2025","2101","","Cart page Scenarios","","","","[Sign-in User] Verify items in the cart and store Name persist when the guest user signin, signout and re signin",""
"passed","Fri Jan 10 15:12:07 IST 2025","Fri Jan 10 15:12:27 IST 2025","20014","","Global Scenarios - Headers & Footer","","","","Verify the user is able to click on the ""Back to Top"" up arrow button from pdp page",""
"skipped","Fri Jan 10 14:13:11 IST 2025","Fri Jan 10 14:13:14 IST 2025","3594","","E2E - EventHub portal Scenarios","","","","Search template by different filter",""
"broken","Fri Jan 10 14:53:15 IST 2025","Fri Jan 10 14:56:19 IST 2025","183696","","Store Locator Scenarios","","","","Verify default and changed store pickup options for products in the cart",""
"passed","Fri Jan 10 15:02:02 IST 2025","Fri Jan 10 15:03:35 IST 2025","92890","","Global Scenarios - Headers & Footer","","","","Validate content for global headers and footers in clp page",""
"passed","Fri Jan 10 15:08:24 IST 2025","Fri Jan 10 15:08:43 IST 2025","19154","","Global Scenarios - Header & Footer for Makerplace","","","","Verify the user is able to click on the ""Back to Top"" up arrow button from makerplace_home page for makerplace",""
"passed","Fri Jan 10 14:43:34 IST 2025","Fri Jan 10 14:45:12 IST 2025","97060","","Mega menu Scenarios","","","","Validate browsing through the megamenu to land on CLP or PLP",""
"skipped","Fri Jan 10 13:59:51 IST 2025","Fri Jan 10 13:59:52 IST 2025","980","","E2E - Checkout Scenarios -BOPIS","","","","[Sign-in User]PlaceOrder using Store pickup and verify the order ID in admin portal",""
"skipped","Fri Jan 10 14:14:21 IST 2025","Fri Jan 10 14:14:21 IST 2025","15","","E2E - Marketplace seller Scenarios","","","","[Seller account][marketplace] Create product and verify on marketplace listing management",""
"skipped","Fri Jan 10 14:23:36 IST 2025","Fri Jan 10 14:23:38 IST 2025","1814","","E2E - Classes, Events & Project Scenarios","","","","[Sign-in User][Classes & Events][.COM]Free Classes & Events in store",""
"skipped","Fri Jan 10 14:01:40 IST 2025","Fri Jan 10 14:01:41 IST 2025","954","","E2E - Checkout Scenarios -STM","","","","[Sign-in User][.COM]Place order using SHIP TO ME with Master Credit Card.",""
"skipped","Fri Jan 10 14:03:49 IST 2025","Fri Jan 10 14:03:54 IST 2025","5273","","E2E - Checkout Scenarios -SDD","","","","[Sign-in User][.COM]Place order using Same Day Delivery with PLCC.",""
"broken","Fri Jan 10 14:39:00 IST 2025","Fri Jan 10 14:43:53 IST 2025","293311","","Cart page Scenarios","","","","[Guest User] Verify Zip code change for Same Day Delivery",""
"broken","Fri Jan 10 13:59:02 IST 2025","Fri Jan 10 14:03:48 IST 2025","285673","","E2E - Checkout Scenarios -SDD","","","","[Guest User]PlaceOrder using Same Day Delivery",""
"skipped","Fri Jan 10 14:59:41 IST 2025","Fri Jan 10 14:59:54 IST 2025","12261","","Sign In and Sign Up pages Scenarios","","","","[Sign-in] Verify user lands on the same page after logging in and logging out from home page",""
"passed","Fri Jan 10 14:24:42 IST 2025","Fri Jan 10 14:25:04 IST 2025","21353","","E2E - Signup & My Account Scenarios","","","","[Sign-up] Email-Sign up michaels offers email from footer",""
"passed","Fri Jan 10 15:05:55 IST 2025","Fri Jan 10 15:06:44 IST 2025","48705","","Store Locator Scenarios","","","","Verify the funtionality of store selector in cart page",""
"passed","Fri Jan 10 15:05:28 IST 2025","Fri Jan 10 15:06:45 IST 2025","76595","","Global Scenarios - Header & Footer for Makerplace","","","","Validate content for global headers and footers in makerplace_home page for makerplace",""
"skipped","Fri Jan 10 14:23:38 IST 2025","Fri Jan 10 14:23:49 IST 2025","10782","","E2E - Classes, Events & Project Scenarios","","","","[Sign-in User][Project][.COM]Place order using SHIP TO ME with Master Credit Card",""
"passed","Fri Jan 10 15:04:10 IST 2025","Fri Jan 10 15:05:00 IST 2025","50086","","Product Description Page Scenarios for makerplace","","","","Verify Store link in PDP page",""
"passed","Fri Jan 10 15:11:48 IST 2025","Fri Jan 10 15:12:07 IST 2025","18768","","Global Scenarios - Headers & Footer","","","","Verify the user is able to click on the ""Back to Top"" up arrow button from plp page",""
"passed","Fri Jan 10 15:11:16 IST 2025","Fri Jan 10 15:11:31 IST 2025","15250","","Global Scenarios - Headers & Footer","","","","Verify the user is able to click on the ""Back to Top"" up arrow button from home page",""
"skipped","Fri Jan 10 14:25:05 IST 2025","Fri Jan 10 14:25:07 IST 2025","1951","","E2E - Signup & My Account Scenarios","","","","Validate user navigation and section accessibility for from the dashboard",""
"skipped","Fri Jan 10 14:13:04 IST 2025","Fri Jan 10 14:13:06 IST 2025","2453","","E2E - EventHub portal Scenarios","","","","Create template for Online Class",""
"passed","Fri Jan 10 15:02:55 IST 2025","Fri Jan 10 15:04:10 IST 2025","74916","","Product Description Page Scenarios for makerplace","","","","Verify Share links upon hovering share icon",""
"skipped","Fri Jan 10 14:17:21 IST 2025","Fri Jan 10 14:17:22 IST 2025","1293","","Birthday Party Scenarios","","","","signedIn user books a party without Add-On and verifies the order in admin portal",""
"skipped","Fri Jan 10 14:13:06 IST 2025","Fri Jan 10 14:13:09 IST 2025","2413","","E2E - EventHub portal Scenarios","","","","Create template for In Store Class",""
"skipped","Fri Jan 10 14:12:50 IST 2025","Fri Jan 10 14:12:51 IST 2025","1493","","E2E - Checkout Scenarios -BOPIS","","","","[Sign-in User][.COM]Place order using Store pickup with Gift Card.",""
"skipped","Fri Jan 10 14:13:03 IST 2025","Fri Jan 10 14:13:03 IST 2025","11","","E2E - EventHub portal Scenarios","","","","Create template for Online Event",""
"skipped","Fri Jan 10 14:13:14 IST 2025","Fri Jan 10 14:13:25 IST 2025","10739","","E2E - EventHub portal Scenarios","","","","Find a template by searching with template name",""
"skipped","Fri Jan 10 14:24:40 IST 2025","Fri Jan 10 14:24:41 IST 2025","1066","","E2E - Signup & My Account Scenarios","","","","Reset password",""
"skipped","Fri Jan 10 14:28:12 IST 2025","Fri Jan 10 14:28:21 IST 2025","8437","","Cart page Scenarios","","","","SignIn user able to view cart's empty message",""
"broken","Fri Jan 10 14:09:29 IST 2025","Fri Jan 10 14:12:50 IST 2025","200240","","E2E - Checkout Scenarios -BOPIS","","","","[Guest User][.COM]Place order using Store Pickup with PLCC and Gift Card",""
"broken","Fri Jan 10 14:59:53 IST 2025","Fri Jan 10 15:03:09 IST 2025","196404","","Store Locator Scenarios","","","","Verify that store options can be updated from the pickup dialog in the cart",""
"skipped","Fri Jan 10 14:01:41 IST 2025","Fri Jan 10 14:01:43 IST 2025","1656","","E2E - Checkout Scenarios -STM","","","","[Sign-in User][.COM]Place order using SHIP TO ME with PLCC and Gift Card.",""
"skipped","Fri Jan 10 14:25:22 IST 2025","Fri Jan 10 14:25:22 IST 2025","26","","MAP - Admin Portal scenarios","","","","[Sign-in] Verifying the Category & Content list display for ""FAQ Management""",""
"skipped","Fri Jan 10 14:03:08 IST 2025","Fri Jan 10 14:03:11 IST 2025","2971","","E2E - Checkout Scenarios -STM","","","","[Sign-in] Validate Adding and Editing the Shipping Address on Checkout and Payment Review pages",""
"skipped","Fri Jan 10 14:13:25 IST 2025","Fri Jan 10 14:13:30 IST 2025","4624","","E2E - EventHub portal Scenarios","","","","Create Instructor",""
