"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","106162","[Guest User][.COM]Place order using SHIP TO ME with PLCC","","Wed Nov 13 13:49:45 IST 2024","passed","Wed Nov 13 13:51:32 IST 2024","","E2E - Checkout Scenarios -STM","",""
"","31172","Verify all shipping methods are displayed in PLP page","","Wed Nov 13 14:23:29 IST 2024","passed","Wed Nov 13 14:24:00 IST 2024","","Product Landing Page Scenarios","",""
"","93569","[Guest User][Project][.COM]Place order using SHIP TO ME with Master Credit Card","","Wed Nov 13 14:00:28 IST 2024","passed","Wed Nov 13 14:02:02 IST 2024","","E2E - Classes, Events & Project Scenarios","",""
"","93425","Verify AddToCart functionality in PLP page","","Wed Nov 13 14:20:04 IST 2024","broken","Wed Nov 13 14:21:38 IST 2024","","Product Landing Page Scenarios","",""
"","59903","Verify preview page links of Store Selector","","Wed Nov 13 14:14:05 IST 2024","passed","Wed Nov 13 14:15:05 IST 2024","","Store Locator Scenarios","",""
"","152331","[Guest User][.COM+MarketPlace]Place order using Same Day delivery with PLCC","","Wed Nov 13 14:05:40 IST 2024","passed","Wed Nov 13 14:08:13 IST 2024","","E2E - Marketplace Scenarios","",""
"","2107","Create template for In Store Event","","Wed Nov 13 13:54:53 IST 2024","skipped","Wed Nov 13 13:54:55 IST 2024","","E2E - EventHub portal Scenarios","",""
"","251148","[Guest User]PlaceOrder using Same Day Delivery","","Wed Nov 13 13:42:47 IST 2024","passed","Wed Nov 13 13:46:59 IST 2024","","E2E - Checkout Scenarios -SDD","",""
"","2454","[Sign-in User][.COM]Place order using SHIP TO ME with Master Credit Card.","","Wed Nov 13 13:53:39 IST 2024","skipped","Wed Nov 13 13:53:42 IST 2024","","E2E - Checkout Scenarios -STM","",""
"","62443","Verify ViewOptions functionality in PLP page","","Wed Nov 13 14:21:38 IST 2024","passed","Wed Nov 13 14:22:40 IST 2024","","Product Landing Page Scenarios","",""
"","96014","[Guest User][Classes & Events][.COM]Free Classes & Events at online","","Wed Nov 13 13:55:45 IST 2024","passed","Wed Nov 13 13:57:21 IST 2024","","E2E - Classes, Events & Project Scenarios","",""
