"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","181292","[Guest User][.COM]Place order using Store Pickup with PLCC and Gift Card","","Tue Dec 17 14:08:18 IST 2024","passed","Tue Dec 17 14:11:19 IST 2024","","E2E - Checkout Scenarios -BOPIS","",""
"","126720","[Sign-in User]PlaceOrder using Same Day Delivery","","Tue Dec 17 13:58:41 IST 2024","passed","Tue Dec 17 14:00:48 IST 2024","","E2E - Checkout Scenarios -SDD","",""
"","332580","[Guest User]PlaceOrder using Store pickup and verify the order ID in admin portal","","Tue Dec 17 13:55:59 IST 2024","passed","Tue Dec 17 14:01:31 IST 2024","","E2E - Checkout Scenarios -BOPIS","",""
"","337740","Guest-1 MIK Product and 1 SDD Product and 1 MIK Class and 1 MKP with Credit Card","","Tue Dec 17 14:05:50 IST 2024","passed","Tue Dec 17 14:11:28 IST 2024","","E2E - Checkout Scenarios -SDD","",""
"","215603","[Guest User][.COM]Place order using Store pickup with Master Credit Card","","Tue Dec 17 14:04:42 IST 2024","passed","Tue Dec 17 14:08:18 IST 2024","","E2E - Checkout Scenarios -BOPIS","",""
"","116063","[Guest User] Verify successful PayPal account login from the Payment and Order Review page","","Tue Dec 17 14:59:36 IST 2024","passed","Tue Dec 17 15:01:32 IST 2024","","Cart page Scenarios","",""
"","77399","Validate addition and removal of items quantity in the Cart Page","","Tue Dec 17 14:45:33 IST 2024","passed","Tue Dec 17 14:46:50 IST 2024","","Cart page Scenarios","",""
"","165034","[Guest User][.COM+MarketPlace]Place order using Same Day delivery with PLCC","","Tue Dec 17 14:34:18 IST 2024","passed","Tue Dec 17 14:37:03 IST 2024","","E2E - Marketplace Scenarios","",""
"","228481","Verify signup with invalid data displays error","","Tue Dec 17 15:14:31 IST 2024","passed","Tue Dec 17 15:18:20 IST 2024","","Sign In and Sign Up pages Scenarios","",""
"","176139","[Sign-in User][.COM]Place order using Store pickup with Gift Card.","","Tue Dec 17 14:11:19 IST 2024","passed","Tue Dec 17 14:14:15 IST 2024","","E2E - Checkout Scenarios -BOPIS","",""
"","210720","[Guest User]PlaceOrder using SHIP TO ME","","Tue Dec 17 13:56:00 IST 2024","passed","Tue Dec 17 13:59:31 IST 2024","","E2E - Checkout Scenarios -STM","",""
"","28033","Verify invalid search keywords display proper error message","","Tue Dec 17 15:01:20 IST 2024","passed","Tue Dec 17 15:01:48 IST 2024","","Home Page Scenarios","",""
"","61265","Verify and validate each store details from the preview pane","","Tue Dec 17 15:03:12 IST 2024","passed","Tue Dec 17 15:04:13 IST 2024","","Store Locator Scenarios","",""
"","16858","Verify the user is able to click on the ""Back to Top"" up arrow button from home page","","Tue Dec 17 15:34:24 IST 2024","passed","Tue Dec 17 15:34:41 IST 2024","","Global Scenarios - Headers & Footer","",""
"","65385","[Guest User][Classes & Events][.COM]Free Classes & Events in store","","Tue Dec 17 14:39:23 IST 2024","passed","Tue Dec 17 14:40:29 IST 2024","","E2E - Classes, Events & Project Scenarios","",""
"","201336","guest user books a party without Add-On and verifies the order in admin portal","","Tue Dec 17 14:31:32 IST 2024","passed","Tue Dec 17 14:34:53 IST 2024","","Birthday Party Scenarios","",""
"","120109","[Guest User] Verify Zip code change for Same Day Delivery","","Tue Dec 17 15:01:32 IST 2024","passed","Tue Dec 17 15:03:32 IST 2024","","Cart page Scenarios","",""
