"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","191163","[Guest User][.COM]Place order using Store pickup with Master Credit Card","","Fri Feb 07 15:26:55 IST 2025","passed","Fri Feb 07 15:30:06 IST 2025","","E2E - Checkout Scenarios -BOPIS","",""
"","74834","Verifying the sort option using various available methods","","Fri Feb 07 15:51:57 IST 2025","passed","Fri Feb 07 15:53:11 IST 2025","","Product Landing Page Scenarios","",""
"","47772","Verify ViewOptions functionality in PLP page","","Fri Feb 07 15:55:47 IST 2025","passed","Fri Feb 07 15:56:35 IST 2025","","Product Landing Page Scenarios","",""
"","47063","Verify submenu navigation, disappearance, parent menu highlight, and options validation","","Fri Feb 07 15:51:19 IST 2025","passed","Fri Feb 07 15:52:06 IST 2025","","Mega menu Scenarios","",""
"","116179","[Guest user][.com]Place order using shipping methods - STM, SDD","","Fri Feb 07 15:38:59 IST 2025","passed","Fri Feb 07 15:40:55 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","122901","[Guest User][Project][.COM]Place order using SHIP TO ME with Master Credit Card","","Fri Feb 07 15:34:02 IST 2025","passed","Fri Feb 07 15:36:04 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","14229","Verify header labels are displayed in ellipses menu when browser window is minimized","","Fri Feb 07 15:49:54 IST 2025","passed","Fri Feb 07 15:50:08 IST 2025","","Home Page Scenarios","",""
"","277794","[Guest user][.com]Place order using all shipping methods - STM, BOPIS, SDD","","Fri Feb 07 15:31:45 IST 2025","broken","Fri Feb 07 15:36:23 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","164298","[Guest User]PlaceOrder using Same Day Delivery","","Fri Feb 07 15:23:34 IST 2025","passed","Fri Feb 07 15:26:18 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","69963","Verify landing on cart page upon clicking ""Edit Cart"" on Checkout page and Payment Review page","","Fri Feb 07 15:42:07 IST 2025","passed","Fri Feb 07 15:43:17 IST 2025","","Cart page Scenarios","",""
"","53430","Guest user is able to signin from cart page via button","","Fri Feb 07 15:41:14 IST 2025","passed","Fri Feb 07 15:42:07 IST 2025","","Cart page Scenarios","",""
"","28142","Verify pagination functionality in PLP page","","Fri Feb 07 15:56:35 IST 2025","passed","Fri Feb 07 15:57:03 IST 2025","","Product Landing Page Scenarios","",""
"","13478","Verify navigation to the classes & events from the Michaels Admin Portal","","Fri Feb 07 15:30:16 IST 2025","passed","Fri Feb 07 15:30:30 IST 2025","","E2E - EventHub portal Scenarios","",""
"","19786","Verify the user is able to click on the ""Back to Top"" up arrow button from plp page","","Fri Feb 07 16:00:13 IST 2025","passed","Fri Feb 07 16:00:33 IST 2025","","Global Scenarios - Headers & Footer","",""
"","48075","Verify sign-in options on homepage","","Fri Feb 07 15:48:10 IST 2025","passed","Fri Feb 07 15:48:58 IST 2025","","Home Page Scenarios","",""
"","83830","verify user is able to update zipcode for SDD in PLP","","Fri Feb 07 17:10:47 IST 2025","passed","Fri Feb 07 17:12:11 IST 2025","","Product Landing Page Scenarios","",""
"","99741","[Sign-up] Email-Sign up michaels offers email from footer","","Fri Feb 07 15:36:13 IST 2025","passed","Fri Feb 07 15:37:52 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","39084","Verify invalid email message for the forgot password","","Fri Feb 07 17:12:24 IST 2025","passed","Fri Feb 07 17:13:03 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","41698","Validate marque banner gets frozen when it is paused","","Fri Feb 07 15:50:58 IST 2025","passed","Fri Feb 07 15:51:40 IST 2025","","Home Page Scenarios","",""
"","33076","Verify sign-up page fields and functionality","","Fri Feb 07 15:54:25 IST 2025","passed","Fri Feb 07 15:54:58 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","72866","Verify product details on PLP, PDP, Cart Slider, Cart , Checkout and Payment Review Page","","Fri Feb 07 15:53:11 IST 2025","passed","Fri Feb 07 15:54:24 IST 2025","","Product Landing Page Scenarios","",""
"","150892","Navigating Back to Parent Category via Breadcrumb","","Fri Feb 07 15:47:40 IST 2025","passed","Fri Feb 07 15:50:11 IST 2025","","Mega menu Scenarios","",""
"","96005","[Guest User] Verify Zip code change for Same Day Delivery","","Fri Feb 07 15:45:48 IST 2025","passed","Fri Feb 07 15:47:24 IST 2025","","Cart page Scenarios","",""
"","3740","signedIn user books a party with Add-On and verifies the order in admin portal","","Fri Feb 07 15:33:46 IST 2025","skipped","Fri Feb 07 15:33:50 IST 2025","","Birthday Party Scenarios","",""
"","14938","Verify marque banner and links on homepage","","Fri Feb 07 15:48:58 IST 2025","passed","Fri Feb 07 15:49:13 IST 2025","","Home Page Scenarios","",""
"","159284","Validate addition and removal of items quantity in the Cart Page","","Fri Feb 07 15:38:04 IST 2025","passed","Fri Feb 07 15:40:44 IST 2025","","Cart page Scenarios","",""
"","83383","guest user books a party with Add-On and verifies the order in admin portal","","Fri Feb 07 15:32:23 IST 2025","passed","Fri Feb 07 15:33:46 IST 2025","","Birthday Party Scenarios","",""
"","94995","guest user books a party without Add-On and verifies the order in admin portal","","Fri Feb 07 15:30:48 IST 2025","passed","Fri Feb 07 15:32:23 IST 2025","","Birthday Party Scenarios","",""
"","41119","Verify every link in all carousels on homepage","","Fri Feb 07 15:49:13 IST 2025","passed","Fri Feb 07 15:49:54 IST 2025","","Home Page Scenarios","",""
"","40581","Verify sign in with invalid credentials displays error","","Fri Feb 07 15:54:58 IST 2025","passed","Fri Feb 07 15:55:38 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","28152","Validate marque banner progression through automatic rotation","","Fri Feb 07 15:50:30 IST 2025","passed","Fri Feb 07 15:50:58 IST 2025","","Home Page Scenarios","",""
"","30541","Apply multiple filters on the PLP page","","Fri Feb 07 15:58:42 IST 2025","broken","Fri Feb 07 15:59:12 IST 2025","","Product Landing Page Scenarios","",""
"","33944","Verify the user is able to click on the ""Back to Top"" up arrow button from home page","","Fri Feb 07 15:59:21 IST 2025","passed","Fri Feb 07 15:59:55 IST 2025","","Global Scenarios - Headers & Footer","",""
"","43830","Verify social login options on sign up page","","Fri Feb 07 15:53:41 IST 2025","passed","Fri Feb 07 15:54:25 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","40885","Verify AddToCart functionality in PLP page","","Fri Feb 07 15:55:07 IST 2025","failed","Fri Feb 07 15:55:47 IST 2025","","Product Landing Page Scenarios","",""
"","18821","Verify the user is able to click on the ""Back to Top"" up arrow button from clp page","","Fri Feb 07 15:59:55 IST 2025","passed","Fri Feb 07 16:00:13 IST 2025","","Global Scenarios - Headers & Footer","",""
"","90208","[Guest User] Verify successful PayPal account login from the Payment and Order Review page","","Fri Feb 07 15:44:18 IST 2025","passed","Fri Feb 07 15:45:48 IST 2025","","Cart page Scenarios","",""
"","68487","Selecting subcategories for a product in the PLP","","Fri Feb 07 15:50:11 IST 2025","passed","Fri Feb 07 15:51:19 IST 2025","","Mega menu Scenarios","",""
"","201539","[Guest User]PlaceOrder using Store pickup and verify the order ID in admin portal","","Fri Feb 07 15:23:33 IST 2025","passed","Fri Feb 07 15:26:55 IST 2025","","E2E - Checkout Scenarios -BOPIS","",""
"","29915","Guest user is able to signin from cart page via signInlink","","Fri Feb 07 15:40:44 IST 2025","passed","Fri Feb 07 15:41:14 IST 2025","","Cart page Scenarios","",""
"","21614","Verify invalid search keywords display proper error message","","Fri Feb 07 15:50:08 IST 2025","passed","Fri Feb 07 15:50:30 IST 2025","","Home Page Scenarios","",""
"","80144","Validate browsing through the megamenu to land on CLP or PLP","","Fri Feb 07 15:52:06 IST 2025","passed","Fri Feb 07 15:53:26 IST 2025","","Mega menu Scenarios","",""
"","23108","Verify all shipping methods are displayed in PLP page","","Fri Feb 07 15:57:03 IST 2025","passed","Fri Feb 07 15:57:26 IST 2025","","Product Landing Page Scenarios","",""
"","20662","Verify the user is able to click on the ""Back to Top"" up arrow button from pdp page","","Fri Feb 07 16:00:33 IST 2025","passed","Fri Feb 07 16:00:54 IST 2025","","Global Scenarios - Headers & Footer","",""
"","156291","[Guest user][.com]Place order using shipping methods - BOPIS, STM","","Fri Feb 07 15:36:23 IST 2025","passed","Fri Feb 07 15:38:59 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","201521","[Guest User]PlaceOrder using SHIP TO ME","","Fri Feb 07 15:23:33 IST 2025","passed","Fri Feb 07 15:26:55 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","1846","signedIn user books a party without Add-On and verifies the order in admin portal","","Fri Feb 07 15:33:50 IST 2025","skipped","Fri Feb 07 15:33:52 IST 2025","","Birthday Party Scenarios","",""
"","61132","[Guest User] Verify successful PayPal account login from the Cart page","","Fri Feb 07 15:43:17 IST 2025","passed","Fri Feb 07 15:44:18 IST 2025","","Cart page Scenarios","",""
"","154228","[Guest user][.com]Place order using shipping methods - BOPIS, SDD","","Fri Feb 07 17:13:58 IST 2025","broken","Fri Feb 07 17:16:32 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","153035","[Guest User][.COM]Place order using SHIP TO ME with Gift Card","","Fri Feb 07 17:09:49 IST 2025","passed","Fri Feb 07 17:12:22 IST 2025","","E2E - Checkout Scenarios -STM","",""
