"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 05 16:42:05 IST 2024","Thu Dec 05 16:43:17 IST 2024","71093","","E2E - Classes, Events & Project Scenarios","","","","[Sign-in User][Classes & Events][.COM]Free Classes & Events in store",""
"passed","Thu Dec 05 16:50:42 IST 2024","Thu Dec 05 16:52:09 IST 2024","86963","","Home Page Scenarios","","","","Verify every link in all carousels on homepage",""
"passed","Thu Dec 05 16:42:32 IST 2024","Thu Dec 05 16:43:51 IST 2024","78701","","Cart page Scenarios","","","","Validate addition and removal of items quantity in the Cart Page",""
"broken","Thu Dec 05 16:23:32 IST 2024","Thu Dec 05 16:26:00 IST 2024","148208","","E2E - Checkout Scenarios -STM","","","","[Sign-in] Validate Adding and Editing the Shipping Address on Checkout and Payment Review pages",""
"passed","Thu Dec 05 16:20:49 IST 2024","Thu Dec 05 16:25:09 IST 2024","260275","","E2E - Checkout Mixcart Scenarios","","","","[Guest user][.com]Place order using all shipping methods - STM, BOPIS, SDD",""
"passed","Thu Dec 05 16:35:43 IST 2024","Thu Dec 05 16:38:11 IST 2024","148105","","E2E - Marketplace Scenarios","","","","[Guest User][.COM+MarketPlace]Place order using Ship to me with Master Credit Card",""
"passed","Thu Dec 05 16:28:42 IST 2024","Thu Dec 05 16:29:00 IST 2024","18197","","E2E - EventHub portal Scenarios","","","","Verify navigation to the classes & events from the Michaels Admin Portal",""
"passed","Thu Dec 05 17:00:22 IST 2024","Thu Dec 05 17:01:01 IST 2024","38771","","Sign In and Sign Up pages Scenarios","","","","Verify social login options on sign up page",""
"passed","Thu Dec 05 16:20:13 IST 2024","Thu Dec 05 16:21:43 IST 2024","90411","","E2E - Checkout Scenarios -BOPIS","","","","[Sign-in][.com] automatically discount apply if place order by user who is teacher, military, or senior",""
"passed","Thu Dec 05 17:11:31 IST 2024","Thu Dec 05 17:13:16 IST 2024","104239","","Global Scenarios - Headers","","","","Validate content for global headers and footers in pdp page",""
"passed","Thu Dec 05 16:40:37 IST 2024","Thu Dec 05 16:43:04 IST 2024","146951","","E2E - Marketplace Scenarios","","","","[Guest User][.COM+MarketPlace]Place order using Same Day Delivery with Master Credit Card and Gift Card",""
"passed","Thu Dec 05 16:43:51 IST 2024","Thu Dec 05 16:44:26 IST 2024","35086","","Cart page Scenarios","","","","Guest user is able to signin from cart page via signInlink",""
"passed","Thu Dec 05 16:59:11 IST 2024","Thu Dec 05 16:59:56 IST 2024","44685","","Product Landing Page Scenarios","","","","Verify AddToCart functionality in PLP page",""
"passed","Thu Dec 05 16:15:35 IST 2024","Thu Dec 05 16:20:21 IST 2024","285748","","E2E - Checkout Scenarios -SDD","","","","Guest-1 MIK Product and 1 SDD Product and 1 MIK Class and 1 MKP with Credit Card",""
"passed","Thu Dec 05 16:25:13 IST 2024","Thu Dec 05 16:26:04 IST 2024","50168","","E2E - EventHub portal Scenarios","","","","Create Ondemand Class",""
"passed","Thu Dec 05 17:02:10 IST 2024","Thu Dec 05 17:04:52 IST 2024","161761","","Sign In and Sign Up pages Scenarios","","","","Verify signup with invalid data displays error",""
"passed","Thu Dec 05 16:18:03 IST 2024","Thu Dec 05 16:20:13 IST 2024","129545","","E2E - Checkout Scenarios -BOPIS","","","","[Sign-in User][.com][MIKPro]Place order via PDP page",""
"passed","Thu Dec 05 17:10:21 IST 2024","Thu Dec 05 17:11:04 IST 2024","43007","","Store Locator Scenarios","","","","Verify the funtionality of store selector in coupons page",""
