"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","142273","[Guest User][.COM]Place order using SHIP TO ME with Gift Card","","Wed Feb 12 13:27:36 IST 2025","passed","Wed Feb 12 13:29:58 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","29047","Guest user is able to signin from cart page via signInlink","","Wed Feb 12 13:38:14 IST 2025","passed","Wed Feb 12 13:38:43 IST 2025","","Cart page Scenarios","",""
"","24983","Verify the user is able to click on the ""Back to Top"" up arrow button from plp page","","Wed Feb 12 13:58:33 IST 2025","passed","Wed Feb 12 13:58:58 IST 2025","","Global Scenarios - Headers & Footer","",""
"","134179","[Guest user][.com]Place order using shipping methods - STM, SDD","","Wed Feb 12 15:04:41 IST 2025","broken","Wed Feb 12 15:06:55 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","23533","Verify invalid search keywords display proper error message","","Wed Feb 12 13:53:56 IST 2025","passed","Wed Feb 12 13:54:20 IST 2025","","Home Page Scenarios","",""
"","80856","[Guest User] Verify successful PayPal account login from the Payment and Order Review page","","Wed Feb 12 13:49:01 IST 2025","passed","Wed Feb 12 13:50:22 IST 2025","","Cart page Scenarios","",""
"","62088","Verify ViewOptions functionality in PLP page","","Wed Feb 12 13:58:23 IST 2025","passed","Wed Feb 12 13:59:25 IST 2025","","Product Landing Page Scenarios","",""
"","202271","[Guest User]PlaceOrder using SHIP TO ME","","Wed Feb 12 13:24:13 IST 2025","passed","Wed Feb 12 13:27:36 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","36331","Validate marque banner gets frozen when it is paused","","Wed Feb 12 13:54:39 IST 2025","passed","Wed Feb 12 13:55:15 IST 2025","","Home Page Scenarios","",""
"","121378","Navigating Back to Parent Category via Breadcrumb","","Wed Feb 12 13:36:26 IST 2025","passed","Wed Feb 12 13:38:28 IST 2025","","Mega menu Scenarios","",""
"","16993","Verify header labels are displayed in ellipses menu when browser window is minimized","","Wed Feb 12 13:53:39 IST 2025","passed","Wed Feb 12 13:53:56 IST 2025","","Home Page Scenarios","",""
"","5141","signedIn user books a party with Add-On and verifies the order in admin portal","","Wed Feb 12 13:35:05 IST 2025","skipped","Wed Feb 12 13:35:10 IST 2025","","Birthday Party Scenarios","",""
"","17366","Verify marque banner and links on homepage","","Wed Feb 12 13:52:54 IST 2025","passed","Wed Feb 12 13:53:11 IST 2025","","Home Page Scenarios","",""
"","35814","Verify submenu navigation, disappearance, parent menu highlight, and options validation","","Wed Feb 12 15:03:38 IST 2025","passed","Wed Feb 12 15:04:14 IST 2025","","Mega menu Scenarios","",""
"","99431","Guest user is able to signin from cart page via button","","Wed Feb 12 15:04:33 IST 2025","broken","Wed Feb 12 15:06:12 IST 2025","","Cart page Scenarios","",""
"","211543","[Guest User]PlaceOrder using Same Day Delivery","","Wed Feb 12 13:27:33 IST 2025","broken","Wed Feb 12 13:31:04 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","214787","[Guest User][.COM]Place order using Store pickup with Master Credit Card","","Wed Feb 12 13:27:21 IST 2025","passed","Wed Feb 12 13:30:56 IST 2025","","E2E - Checkout Scenarios -BOPIS","",""
"","20650","Verify the user is able to click on the ""Back to Top"" up arrow button from clp page","","Wed Feb 12 13:58:12 IST 2025","passed","Wed Feb 12 13:58:33 IST 2025","","Global Scenarios - Headers & Footer","",""
"","103024","[Sign-up] Email-Sign up michaels offers email from footer","","Wed Feb 12 13:34:27 IST 2025","passed","Wed Feb 12 13:36:10 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","167314","Validate addition and removal of items quantity in the Cart Page","","Wed Feb 12 13:35:27 IST 2025","passed","Wed Feb 12 13:38:14 IST 2025","","Cart page Scenarios","",""
"","33466","Verify sign in with invalid credentials displays error","","Wed Feb 12 13:56:28 IST 2025","passed","Wed Feb 12 13:57:01 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","24980","Verify navigation to the classes & events from the Michaels Admin Portal","","Wed Feb 12 13:31:04 IST 2025","passed","Wed Feb 12 13:31:29 IST 2025","","E2E - EventHub portal Scenarios","",""
"","89286","Verify landing on cart page upon clicking ""Edit Cart"" on Checkout page and Payment Review page","","Wed Feb 12 15:07:50 IST 2025","broken","Wed Feb 12 15:09:19 IST 2025","","Cart page Scenarios","",""
"","27309","Verify pagination functionality in PLP page","","Wed Feb 12 13:59:25 IST 2025","passed","Wed Feb 12 13:59:53 IST 2025","","Product Landing Page Scenarios","",""
"","276420","[Guest user][.com]Place order using all shipping methods - STM, BOPIS, SDD","","Wed Feb 12 13:35:30 IST 2025","broken","Wed Feb 12 13:40:07 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","28465","verify user is able to update zipcode for SDD in PLP","","Wed Feb 12 14:00:15 IST 2025","passed","Wed Feb 12 14:00:43 IST 2025","","Product Landing Page Scenarios","",""
