"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 10 15:59:21 IST 2024","Thu Oct 10 15:59:55 IST 2024","33704","","Product Landing Page Scenarios","","","","Verify all shipping methods are displayed in PLP page",""
"passed","Thu Oct 10 15:47:51 IST 2024","Thu Oct 10 15:48:21 IST 2024","29645","","Mega menu Scenarios","","","","Verify submenu navigation, disappearance, parent menu highlight, and options validation",""
"skipped","Thu Oct 10 15:35:06 IST 2024","Thu Oct 10 15:35:06 IST 2024","30","","E2E - EventHub portal Scenarios","","","","Create template for Online Event",""
"passed","Thu Oct 10 15:52:35 IST 2024","Thu Oct 10 15:54:17 IST 2024","101889","","Product Landing Page Scenarios","","","","Verify product details on PDP, PLP, Cart Slider and Cart Page",""
"passed","Thu Oct 10 15:56:19 IST 2024","Thu Oct 10 15:57:36 IST 2024","76346","","Global Scenarios - Headers","","","","Validate content for global headers in clp page",""
"skipped","Thu Oct 10 15:39:32 IST 2024","Thu Oct 10 15:39:32 IST 2024","15","","MAP - Admin Portal scenarios","","","","[Sign-in] Verifying the Category & Content list display for ""FAQ Management""",""
"skipped","Thu Oct 10 15:42:53 IST 2024","Thu Oct 10 15:42:58 IST 2024","4134","","Cart page Scenarios","","","","SignIn user able to view cart's empty message",""
"passed","Thu Oct 10 15:28:09 IST 2024","Thu Oct 10 15:32:15 IST 2024","245967","","E2E - Checkout Scenarios -BOIPS","","","","[Guest User]PlaceOrder using Store pickup and verify the order ID in admin portal",""
"passed","Thu Oct 10 15:39:41 IST 2024","Thu Oct 10 15:41:28 IST 2024","107481","","Cart page Scenarios","","","","Validate addition and removal of items quantity in the Cart Page",""
"passed","Thu Oct 10 15:36:52 IST 2024","Thu Oct 10 15:38:28 IST 2024","96761","","E2E - Checkout Scenarios -BOIPS","","","","[Guest user][.com][MIKPro]Place order via PDP page",""
"passed","Thu Oct 10 15:57:36 IST 2024","Thu Oct 10 15:59:23 IST 2024","106811","","Global Scenarios - Headers","","","","Validate content for global headers in plp page",""
"passed","Thu Oct 10 15:32:22 IST 2024","Thu Oct 10 15:34:28 IST 2024","125727","","E2E - Checkout Scenarios -BOIPS","","","","[Guest User][.COM]Place order using Store pickup with Master Credit Card",""
"passed","Thu Oct 10 15:57:48 IST 2024","Thu Oct 10 15:58:46 IST 2024","58080","","Product Landing Page Scenarios","","","","Verify ViewOptions functionality in PLP page",""
"passed","Thu Oct 10 15:41:52 IST 2024","Thu Oct 10 15:42:51 IST 2024","59163","","Cart page Scenarios","","","","Guest user is able to signin from cart page via button",""
"skipped","Thu Oct 10 15:35:26 IST 2024","Thu Oct 10 15:35:28 IST 2024","1610","","E2E - EventHub portal Scenarios","","","","Create Ondemand Class",""
"skipped","Thu Oct 10 15:38:45 IST 2024","Thu Oct 10 15:38:53 IST 2024","8306","","E2E - Signup & My Account Scenarios","","","","Forgot password",""
"skipped","Thu Oct 10 15:36:50 IST 2024","Thu Oct 10 15:36:52 IST 2024","1337","","E2E - Checkout Scenarios -BOIPS","","","","[Sign-in User][.COM]Place order using Store pickup with Gift Card.",""
"passed","Thu Oct 10 15:38:44 IST 2024","Thu Oct 10 15:40:04 IST 2024","79050","","E2E - Classes, Events & Project Scenarios","","","","[Guest User][Classes & Events][.COM]Free Classes & Events at online",""
"skipped","Thu Oct 10 15:33:05 IST 2024","Thu Oct 10 15:33:16 IST 2024","11448","","E2E - Checkout Scenarios -STM","","","","[Sign-in User]MarketPlace PlaceOrder using SHIP TO ME",""
"passed","Thu Oct 10 15:53:01 IST 2024","Thu Oct 10 15:54:18 IST 2024","77021","","Product Description Page Scenarios","","","","Update quantity in PDP page and verify in cart page",""
"passed","Thu Oct 10 15:43:34 IST 2024","Thu Oct 10 15:45:58 IST 2024","144395","","E2E - Marketplace Scenarios","","","","[Guest User][.COM+MarketPlace]Place order using Ship to me with Master Credit Card",""
"passed","Thu Oct 10 15:36:35 IST 2024","Thu Oct 10 15:38:19 IST 2024","104125","","E2E - Checkout Scenarios -STM","","","","[Guest user][.com]Place order using different variant",""
"broken","Thu Oct 10 15:48:38 IST 2024","Thu Oct 10 15:50:36 IST 2024","118452","","Home Page Scenarios","","","","Verify sign-in options on homepage",""
"passed","Thu Oct 10 15:43:52 IST 2024","Thu Oct 10 15:45:58 IST 2024","125863","","E2E - Classes, Events & Project Scenarios","","","","[Guest User][Project][.COM]Place order using SHIP TO ME with Master Credit Card",""
"skipped","Thu Oct 10 15:35:48 IST 2024","Thu Oct 10 15:36:03 IST 2024","15387","","E2E - EventHub portal Scenarios","","","","Find a template by searching with template name",""
"passed","Thu Oct 10 16:01:12 IST 2024","Thu Oct 10 16:02:05 IST 2024","53316","","Global Scenarios - Headers","","","","Validate content for global headers in cart page",""
"skipped","Thu Oct 10 15:39:23 IST 2024","Thu Oct 10 15:39:24 IST 2024","1323","","E2E - Signup & My Account Scenarios","","","","[Sign-Up][Rewards] User can able to register with enrolling reward today",""
"skipped","Thu Oct 10 15:38:32 IST 2024","Thu Oct 10 15:38:32 IST 2024","15","","E2E - Marketplace seller Scenarios","","","","[Seller account][marketplace] Create product and verify on marketplace listing management",""
"skipped","Thu Oct 10 15:38:28 IST 2024","Thu Oct 10 15:38:31 IST 2024","2882","","E2E - Checkout Scenarios -BOIPS","","","","[Sign-in User][.com][MIKPro]Place order via PDP page",""
"passed","Thu Oct 10 15:42:58 IST 2024","Thu Oct 10 15:44:17 IST 2024","79165","","Cart page Scenarios","","","","Verify that products in the cart are grouped separately according to their respective sellers",""
"passed","Thu Oct 10 15:31:03 IST 2024","Thu Oct 10 15:32:44 IST 2024","100716","","E2E - Checkout Scenarios -STM","","","","[Guest User]MarketPlace PlaceOrder using SHIP TO ME",""
"skipped","Thu Oct 10 15:31:19 IST 2024","Thu Oct 10 15:31:30 IST 2024","11347","","E2E - Checkout Scenarios -SDD","","","","[Sign-in User][.COM]Place order using Same Day Delivery with Master Credit Card and Gift Card.",""
"skipped","Thu Oct 10 15:36:03 IST 2024","Thu Oct 10 15:36:09 IST 2024","6278","","E2E - EventHub portal Scenarios","","","","Create Instructor",""
"passed","Thu Oct 10 15:28:09 IST 2024","Thu Oct 10 15:31:03 IST 2024","173874","","E2E - Checkout Scenarios -STM","","","","[Guest User]PlaceOrder using SHIP TO ME",""
"broken","Thu Oct 10 15:41:56 IST 2024","Thu Oct 10 15:43:52 IST 2024","116450","","E2E - Classes, Events & Project Scenarios","","","","[Guest User][Classes & Events][.COM]Free Classes & Events in store",""
"skipped","Thu Oct 10 15:31:16 IST 2024","Thu Oct 10 15:31:19 IST 2024","2753","","E2E - Checkout Scenarios -SDD","","","","[Sign-in User][.COM]Place order using Same Day Delivery with PLCC.",""
"skipped","Thu Oct 10 15:35:24 IST 2024","Thu Oct 10 15:35:26 IST 2024","1474","","E2E - EventHub portal Scenarios","","","","Create template for In Store Class",""
"skipped","Thu Oct 10 15:35:17 IST 2024","Thu Oct 10 15:35:24 IST 2024","7510","","E2E - EventHub portal Scenarios","","","","Create template for Online Class",""
"passed","Thu Oct 10 15:51:24 IST 2024","Thu Oct 10 15:52:04 IST 2024","39501","","Store Locator Scenarios","","","","Verify the funtionality of store selector in clp page",""
"passed","Thu Oct 10 15:52:04 IST 2024","Thu Oct 10 15:52:58 IST 2024","53840","","Store Locator Scenarios","","","","Verify the funtionality of store selector in plp page",""
"skipped","Thu Oct 10 15:32:15 IST 2024","Thu Oct 10 15:32:22 IST 2024","6715","","E2E - Checkout Scenarios -BOIPS","","","","[Sign-in User]PlaceOrder using Store pickup and verify the order ID in admin portal",""
"skipped","Thu Oct 10 15:38:55 IST 2024","Thu Oct 10 15:38:56 IST 2024","1515","","E2E - Signup & My Account Scenarios","","","","Reset password",""
"skipped","Thu Oct 10 15:32:44 IST 2024","Thu Oct 10 15:32:54 IST 2024","9896","","E2E - Checkout Scenarios -STM","","","","Search product and then PlaceOrder using SHIP TO ME with Sign-in user",""
"passed","Thu Oct 10 15:49:32 IST 2024","Thu Oct 10 15:50:30 IST 2024","57673","","Store Locator Scenarios","","","","Verify and validate each store details from the preview pane",""
"passed","Thu Oct 10 15:54:32 IST 2024","Thu Oct 10 15:56:19 IST 2024","107517","","Global Scenarios - Headers","","","","Validate content for global headers in home page",""
