"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jan 06 14:22:02 CST 2025","Mon Jan 06 14:22:31 CST 2025","28941","","Product Landing Page Scenarios","","","","Apply multiple filters on the PLP page",""
"passed","Mon Jan 06 13:19:29 CST 2025","Mon Jan 06 13:20:26 CST 2025","56771","","E2E - Checkout Scenarios -STM","","","","[Guest user][.com][MIKPro]Place order via PDP page",""
"passed","Mon Jan 06 13:35:19 CST 2025","Mon Jan 06 13:36:42 CST 2025","83330","","E2E - Marketplace Scenarios","","","","[Guest User][.COM+MarketPlace]Place order using Ship to me with Master Credit Card",""
"broken","Mon Jan 06 14:08:26 CST 2025","Mon Jan 06 14:09:47 CST 2025","80788","","Product Landing Page Scenarios","","","","Verify product details on PLP, PDP, Cart Slider, Cart , Checkout and Payment Review Page",""
"passed","Mon Jan 06 14:16:32 CST 2025","Mon Jan 06 14:16:53 CST 2025","21690","","Sign In and Sign Up pages Scenarios","","","","[Sign-in] Verify user lands on the same page after logging in and logging out from home page",""
"passed","Mon Jan 06 13:06:43 CST 2025","Mon Jan 06 13:07:55 CST 2025","72097","","E2E - Checkout Scenarios -SDD","","","","[Sign-in User][.COM]Place order using Same Day Delivery with PLCC.",""
"passed","Mon Jan 06 14:27:59 CST 2025","Mon Jan 06 14:28:21 CST 2025","21889","","Global Scenarios - Header & Footer for Makerplace","","","","Verify the user is able to click on the ""Back to Top"" up arrow button from makerplace_home page for makerplace",""
"passed","Mon Jan 06 13:38:35 CST 2025","Mon Jan 06 13:39:30 CST 2025","54776","","E2E - Signup & My Account Scenarios","","","","Verify visibility of a product under My Favorites section",""
"broken","Mon Jan 06 13:37:10 CST 2025","Mon Jan 06 13:47:19 CST 2025","609929","","Birthday Party Scenarios","","","","guest user books a party without Add-On and verifies the order in admin portal",""
"broken","Mon Jan 06 13:14:31 CST 2025","Mon Jan 06 13:15:55 CST 2025","83601","","E2E - EventHub portal Scenarios","","","","Create template for Online Event",""
"passed","Mon Jan 06 13:57:13 CST 2025","Mon Jan 06 13:57:32 CST 2025","19467","","Home Page Scenarios","","","","Validate marque banner progression through automatic rotation",""
"passed","Mon Jan 06 13:11:42 CST 2025","Mon Jan 06 13:14:46 CST 2025","184515","","E2E - Checkout Mixcart Scenarios","","","","[Guest user][.com]Place order using all shipping methods - STM, BOPIS, SDD",""
"passed","Mon Jan 06 14:10:22 CST 2025","Mon Jan 06 14:10:49 CST 2025","26567","","Store Locator Scenarios","","","","Verify the funtionality of store selector in pdp page",""
"passed","Mon Jan 06 14:18:25 CST 2025","Mon Jan 06 14:18:49 CST 2025","23678","","Product Landing Page Scenarios","","","","Verify all shipping methods are displayed in PLP page",""
"passed","Mon Jan 06 14:33:38 CST 2025","Mon Jan 06 14:33:58 CST 2025","20645","","Global Scenarios - Headers & Footer","","","","Verify the user is able to click on the ""Back to Top"" up arrow button from plp page",""
"broken","Mon Jan 06 13:17:48 CST 2025","Mon Jan 06 13:19:11 CST 2025","83513","","E2E - EventHub portal Scenarios","","","","Create template for Online Class",""
"passed","Mon Jan 06 13:03:51 CST 2025","Mon Jan 06 13:05:43 CST 2025","112689","","E2E - Checkout Scenarios -SDD","","","","[Guest User]PlaceOrder using Same Day Delivery",""
"passed","Mon Jan 06 13:11:23 CST 2025","Mon Jan 06 13:12:35 CST 2025","72255","","E2E - Checkout Scenarios -STM","","","","[Guest User][.COM]Place order using SHIP TO ME with PLCC",""
"passed","Mon Jan 06 13:50:25 CST 2025","Mon Jan 06 13:50:48 CST 2025","22266","","Mega menu Scenarios","","","","Selecting subcategories for a product in the PLP",""
"passed","Mon Jan 06 13:09:13 CST 2025","Mon Jan 06 13:10:09 CST 2025","56570","","E2E - Checkout Scenarios -STM","","","","[Sign-in User]PlaceOrder using SHIP TO ME",""
"passed","Mon Jan 06 13:57:32 CST 2025","Mon Jan 06 13:58:09 CST 2025","37147","","Home Page Scenarios","","","","Validate marque banner gets frozen when it is paused",""
