"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 20 13:15:11 GMT 2024","Tue Aug 20 13:17:39 GMT 2024","148102","","E2E - Checkout Scenarios","","","","[Guest User]PlaceOrder using Same Day Delivery",""
"passed","Tue Aug 20 13:22:18 GMT 2024","Tue Aug 20 13:23:12 GMT 2024","53815","","E2E - Checkout Scenarios","","","","[Sign-in User][.com][MIKPro]Place order via PDP page",""
"passed","Tue Aug 20 13:29:27 GMT 2024","Tue Aug 20 13:30:43 GMT 2024","76263","","E2E - Marketplace Scenarios","","","","[Guest User][.COM+MarketPlace]Place order using Same Day delivery with PLCC",""
"skipped","Tue Aug 20 13:28:05 GMT 2024","Tue Aug 20 13:28:05 GMT 2024","191","","E2E - Signup & My Account Scenarios","","","","Forgot password",""
"passed","Tue Aug 20 13:21:31 GMT 2024","Tue Aug 20 13:22:18 GMT 2024","47242","","E2E - Checkout Scenarios","","","","[Guest user][.com][MIKPro]Place order via PDP page",""
"skipped","Tue Aug 20 13:28:05 GMT 2024","Tue Aug 20 13:28:05 GMT 2024","185","","E2E - Signup & My Account Scenarios","","","","Edit profile",""
"passed","Tue Aug 20 13:24:20 GMT 2024","Tue Aug 20 13:25:03 GMT 2024","42328","","E2E - Checkout Scenarios","","","","[Guest user][.com]Place order using different variant",""
"passed","Tue Aug 20 13:27:07 GMT 2024","Tue Aug 20 13:28:23 GMT 2024","76188","","E2E - Marketplace Scenarios","","","","[Guest User][.COM+MarketPlace]Place order using Store Pickup with PLCC and Gift Card",""
"passed","Tue Aug 20 13:18:42 GMT 2024","Tue Aug 20 13:19:29 GMT 2024","46468","","E2E - Checkout Scenarios","","","","[Guest User][.COM]Place order using Store pickup with Master Credit Card",""
"passed","Tue Aug 20 13:31:06 GMT 2024","Tue Aug 20 13:31:58 GMT 2024","51617","","Product Landing Page Scenarios","","","","Verifying the sort option using various available methods",""
"passed","Tue Aug 20 13:23:21 GMT 2024","Tue Aug 20 13:24:20 GMT 2024","59410","","E2E - Checkout Scenarios","","","","[Sign-in User][.COM]Place order using SHIP TO ME with PLCC and Gift Card.",""
"passed","Tue Aug 20 13:19:50 GMT 2024","Tue Aug 20 13:20:39 GMT 2024","49046","","E2E - Checkout Scenarios","","","","[Sign-in User]MarketPlace PlaceOrder using SHIP TO ME",""
"passed","Tue Aug 20 13:18:16 GMT 2024","Tue Aug 20 13:18:59 GMT 2024","42518","","E2E - Checkout Scenarios","","","","Search product and then PlaceOrder using SHIP TO ME with Sign-in user",""
"passed","Tue Aug 20 13:26:02 GMT 2024","Tue Aug 20 13:26:40 GMT 2024","37327","","E2E - EventHub portal Scenarios","","","","Search template by different filter",""
"passed","Tue Aug 20 13:15:11 GMT 2024","Tue Aug 20 13:17:16 GMT 2024","125414","","E2E - Checkout Scenarios","","","","[Guest User]PlaceOrder using Store pickup and verify the order ID in admin portal",""
"passed","Tue Aug 20 13:30:18 GMT 2024","Tue Aug 20 13:30:58 GMT 2024","40410","","Cart page Scenarios","","","","[Sign-in User][.com] Verify Save for Later & Move to Cart option in Cart Page",""
