"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","53393","Verify ViewOptions functionality in PLP page","","Tue Feb 11 15:58:55 IST 2025","passed","Tue Feb 11 15:59:48 IST 2025","","Product Landing Page Scenarios","",""
"","55448","Verify product details on PLP, PDP, Cart Slider, Cart , Checkout and Payment Review Page","","Tue Feb 11 15:56:47 IST 2025","passed","Tue Feb 11 15:57:42 IST 2025","","Product Landing Page Scenarios","",""
"","83594","Create Ondemand Class","","Tue Feb 11 15:04:02 IST 2025","passed","Tue Feb 11 15:05:26 IST 2025","","E2E - EventHub portal Scenarios","",""
"","105529","[Sign-in User][.com] Reordering from order history page by clicking on ""Buy All Again"" Button","","Tue Feb 11 15:25:27 IST 2025","broken","Tue Feb 11 15:27:12 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","106538","[Guest User][Classes & Events][.COM]Free Classes & Events in store","","Tue Feb 11 15:23:27 IST 2025","broken","Tue Feb 11 15:25:14 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","169090","Verify default and changed store pickup options for products in the cart","","Tue Feb 11 15:53:35 IST 2025","passed","Tue Feb 11 15:56:24 IST 2025","","Store Locator Scenarios","",""
"","41346","Validate content for global headers and footers in makerplace_PLP page for makerplace","","Tue Feb 11 16:15:26 IST 2025","passed","Tue Feb 11 16:16:08 IST 2025","","Global Scenarios - Header & Footer for Makerplace","",""
"","85297","Verify that store options can be updated from the pickup dialog in the cart","","Tue Feb 11 15:56:24 IST 2025","passed","Tue Feb 11 15:57:49 IST 2025","","Store Locator Scenarios","",""
"","87839","verify user is able to update zipcode for SDD in PLP","","Tue Feb 11 16:02:17 IST 2025","failed","Tue Feb 11 16:03:45 IST 2025","","Product Landing Page Scenarios","",""
"","30351","[Sign-up] Email-Sign up michaels offers email from footer","","Tue Feb 11 15:27:12 IST 2025","passed","Tue Feb 11 15:27:43 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","173246","Validate content for global headers and footers in plp page","","Tue Feb 11 16:15:22 IST 2025","passed","Tue Feb 11 16:18:15 IST 2025","","Global Scenarios - Headers & Footer","",""
"","215191","[Sign-in User] Verify items in the cart and store Name persist when the guest user signin, signout and re signin","","Tue Feb 11 15:48:23 IST 2025","broken","Tue Feb 11 15:51:58 IST 2025","","Cart page Scenarios","",""
"","516187","Verify signup with invalid data displays error","","Tue Feb 11 16:01:46 IST 2025","passed","Tue Feb 11 16:10:22 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","87920","signedIn user books a party with Add-On and verifies the order in admin portal","","Tue Feb 11 15:16:42 IST 2025","passed","Tue Feb 11 15:18:09 IST 2025","","Birthday Party Scenarios","",""
