"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 29 00:05:23 GMT 2024","Sat Jun 29 00:06:20 GMT 2024","56806","","P1 E2E Scenarios - SET 2","","","","P1_21 Forgot password",""
"broken","Fri Jun 28 23:59:17 GMT 2024","Sat Jun 29 00:00:03 GMT 2024","46385","","P1 E2E Scenarios - SET 1","","","","P1_04 [Guest User][.COM]Place order using Store Pickup with PLCC and Gift Card",""
"passed","Sat Jun 29 00:00:38 GMT 2024","Sat Jun 29 00:01:33 GMT 2024","54959","","P1 E2E Scenarios - SET 2","","","","P1_16 [Sign-in User][.COM]Place order using Same Day Delivery with Master Credit Card and Gift Card.",""
"broken","Sat Jun 29 00:03:28 GMT 2024","Sat Jun 29 00:04:11 GMT 2024","42887","","P1 E2E Scenarios - SET 2","","","","P1_19 [Sign-in User][Project][.COM]Place order using SHIP TO ME with Master Credit Card",""
"passed","Sat Jun 29 00:07:37 GMT 2024","Sat Jun 29 00:08:43 GMT 2024","66625","","P1 E2E Scenarios - SET 1","","","","P1_12 [Guest User][.COM+MarketPlace]Place order using Same Day Delivery with Master Credit Card and Gift Card",""
"broken","Sat Jun 29 00:05:46 GMT 2024","Sat Jun 29 00:06:15 GMT 2024","28855","","P1 E2E Scenarios - SET 1","","","","P1_10 [Guest User][Project][.COM]Place order using SHIP TO ME with Master Credit Card",""
"passed","Fri Jun 28 23:58:53 GMT 2024","Fri Jun 28 23:59:51 GMT 2024","58196","","P0 E2E Scenarios","","","","P0_02 [Guest User]PlaceOrder using SHIP TO ME",""
"passed","Sat Jun 29 00:01:33 GMT 2024","Sat Jun 29 00:02:25 GMT 2024","52480","","P1 E2E Scenarios - SET 2","","","","P1_17 [Sign-in User][.COM]Place order using SHIP TO ME with Master Credit Card.",""
"failed","Fri Jun 28 23:59:51 GMT 2024","Sat Jun 29 00:00:47 GMT 2024","55854","","P0 E2E Scenarios","","","","P0_03 [Guest User]PlaceOrder using Same Day Delivery",""
"broken","Sat Jun 29 00:09:30 GMT 2024","Sat Jun 29 00:09:56 GMT 2024","25810","","EventHub portal scenarios","","","","Create template for In Store Event",""
"broken","Fri Jun 28 23:58:49 GMT 2024","Fri Jun 28 23:59:39 GMT 2024","50618","","P1 E2E Scenarios - SET 2","","","","P1_14 [Sign-in User][Classes & Events][.COM]Free Classes & Events in store",""
"passed","Sat Jun 29 00:03:30 GMT 2024","Sat Jun 29 00:04:23 GMT 2024","53170","","P1 E2E Scenarios - SET 1","","","","P1_08 [Guest User][.COM]Place order using SHIP TO ME with Gift Card",""
"broken","Fri Jun 28 23:56:26 GMT 2024","Fri Jun 28 23:57:49 GMT 2024","82928","","P1 E2E Scenarios - SET 1","","","","P1_01 [Guest User][Classes & Events][.COM]Free Classes & Events at online",""
"passed","Sat Jun 29 00:10:00 GMT 2024","Sat Jun 29 00:10:38 GMT 2024","38329","","P2 E2E Scenarios - SET 2","","","","P2_10 [Sign-in User][.com] Verify Save for Later & Move to Cart option in Cart Page",""
"broken","Sat Jun 29 00:09:56 GMT 2024","Sat Jun 29 00:10:22 GMT 2024","25740","","EventHub portal scenarios","","","","Create template for Online Class",""
"passed","Sat Jun 29 00:12:53 GMT 2024","Sat Jun 29 00:13:37 GMT 2024","44117","","P2 E2E Scenarios - SET 1","","","","P2_02 [Guest user][.com]Place order using different variant",""
"passed","Sat Jun 29 00:12:29 GMT 2024","Sat Jun 29 00:14:33 GMT 2024","124228","","P2 E2E Scenarios - SET 2","","","","P2_14 [Sign-Up][Rewards] User can able to register with enrolling reward today",""
"passed","Sat Jun 29 00:02:23 GMT 2024","Sat Jun 29 00:03:45 GMT 2024","82209","","P0 E2E Scenarios","","","","P0_06 [Sign-in User]PlaceOrder using Store pickup and verify the order ID in admin portal",""
"broken","Sat Jun 29 00:10:22 GMT 2024","Sat Jun 29 00:10:48 GMT 2024","25880","","EventHub portal scenarios","","","","Create template for In Store Class",""
"passed","Sat Jun 29 00:07:03 GMT 2024","Sat Jun 29 00:07:37 GMT 2024","33467","","P1 E2E Scenarios - SET 2","","","","P1_23 Reset password",""
"passed","Sat Jun 29 00:04:11 GMT 2024","Sat Jun 29 00:05:23 GMT 2024","72235","","P1 E2E Scenarios - SET 2","","","","P1_20 [Sign-in User][.COM]Place order using Store pickup with Gift Card.",""
"passed","Sat Jun 29 00:12:19 GMT 2024","Sat Jun 29 00:12:29 GMT 2024","9989","","P2 E2E Scenarios - SET 2","","","","P2_13 [Sign-up] Email-Sign up michaels offers email from footer",""
"passed","Sat Jun 29 00:13:37 GMT 2024","Sat Jun 29 00:14:24 GMT 2024","46362","","P2 E2E Scenarios - SET 1","","","","P2_04 [Guest user][.com][MIKPro]Place order via PDP page",""
"passed","Sat Jun 29 00:06:15 GMT 2024","Sat Jun 29 00:07:37 GMT 2024","81719","","P1 E2E Scenarios - SET 1","","","","P1_11 [Guest User][.COM+MarketPlace]Place order using Same Day delivery with PLCC",""
"broken","Sat Jun 29 00:10:48 GMT 2024","Sat Jun 29 00:10:59 GMT 2024","11728","","EventHub portal scenarios","","","","Create Ondemand Class",""
"broken","Fri Jun 28 23:57:49 GMT 2024","Fri Jun 28 23:58:16 GMT 2024","26624","","P1 E2E Scenarios - SET 1","","","","P1_02 [Guest User][Classes & Events][.COM]Free Classes & Events in store",""
"passed","Sat Jun 29 00:09:39 GMT 2024","Sat Jun 29 00:10:00 GMT 2024","20760","","P2 E2E Scenarios - SET 2","","","","P2_09 [Sign-in User][.com] Verify Trending Now section is displayed in Cart Page",""
"broken","Sat Jun 29 00:08:49 GMT 2024","Sat Jun 29 00:09:30 GMT 2024","40729","","EventHub portal scenarios","","","","Create template for Online Event",""
"passed","Sat Jun 29 00:02:29 GMT 2024","Sat Jun 29 00:03:30 GMT 2024","60642","","P1 E2E Scenarios - SET 1","","","","P1_07 [Guest User][.COM]Place order using SHIP TO ME with PLCC",""
"passed","Sat Jun 29 00:04:23 GMT 2024","Sat Jun 29 00:05:46 GMT 2024","83360","","P1 E2E Scenarios - SET 1","","","","P1_09 [Guest User][.COM+MarketPlace]Place order using Ship to me with Master Credit Card",""
"broken","Fri Jun 28 23:56:26 GMT 2024","Fri Jun 28 23:58:53 GMT 2024","147316","","P0 E2E Scenarios","","","","P0_01 [Guest User]PlaceOrder using Store pickup and verify the order ID in admin portal",""
"passed","Sat Jun 29 00:06:20 GMT 2024","Sat Jun 29 00:07:03 GMT 2024","43340","","P1 E2E Scenarios - SET 2","","","","P1_22 Edit profile",""
"passed","Sat Jun 29 00:03:45 GMT 2024","Sat Jun 29 00:04:35 GMT 2024","50009","","P0 E2E Scenarios","","","","P0_07 [Sign-in User]PlaceOrder using SHIP TO ME",""
"passed","Sat Jun 29 00:14:24 GMT 2024","Sat Jun 29 00:15:11 GMT 2024","46964","","P2 E2E Scenarios - SET 1","","","","P2_06 [Sign-in User][.com][MIKPro]Place order via PDP page",""
"passed","Sat Jun 29 00:02:25 GMT 2024","Sat Jun 29 00:03:28 GMT 2024","62399","","P1 E2E Scenarios - SET 2","","","","P1_18 [Sign-in User][.COM]Place order using SHIP TO ME with PLCC and Gift Card.",""
"passed","Fri Jun 28 23:59:39 GMT 2024","Sat Jun 29 00:00:38 GMT 2024","58877","","P1 E2E Scenarios - SET 2","","","","P1_15 [Sign-in User][.COM]Place order using Same Day Delivery with PLCC.",""
"broken","Sat Jun 29 00:07:22 GMT 2024","Sat Jun 29 00:12:53 GMT 2024","331482","","P2 E2E Scenarios - SET 1","","","","P2_01 Guest-1 MIK Product and 1 SDD Product and 1 MIK Class and 1 MKP with Credit Card",""
"broken","Fri Jun 28 23:58:16 GMT 2024","Fri Jun 28 23:59:17 GMT 2024","61406","","P1 E2E Scenarios - SET 1","","","","P1_03 [Guest User][.COM]Place order using Store pickup with Master Credit Card",""
"passed","Sat Jun 29 00:04:35 GMT 2024","Sat Jun 29 00:05:38 GMT 2024","62909","","P0 E2E Scenarios","","","","P0_08 [Sign-in User]PlaceOrder using Same Day Delivery",""
"passed","Sat Jun 29 00:05:38 GMT 2024","Sat Jun 29 00:06:28 GMT 2024","50180","","P0 E2E Scenarios","","","","P0_09 [Sign-in User]MarketPlace PlaceOrder using SHIP TO ME",""
"passed","Sat Jun 29 00:11:30 GMT 2024","Sat Jun 29 00:12:19 GMT 2024","49109","","P2 E2E Scenarios - SET 2","","","","P2_12 [Sign-in][.com] automatically discount apply if place order by user who is teacher, military, or senior",""
"passed","Sat Jun 29 00:06:28 GMT 2024","Sat Jun 29 00:07:13 GMT 2024","45159","","P0 E2E Scenarios","","","","P0_10 Signup with enrolling reward today",""
"passed","Sat Jun 29 00:00:03 GMT 2024","Sat Jun 29 00:01:12 GMT 2024","68372","","P1 E2E Scenarios - SET 1","","","","P1_05 [Guest User][.COM+MarketPlace]Place order using Store Pickup with Gift Card",""
"passed","Sat Jun 29 00:07:45 GMT 2024","Sat Jun 29 00:09:39 GMT 2024","114300","","P2 E2E Scenarios - SET 2","","","","P2_08 [Sign-in User][.com] Reordering from order history page by clicking on ""Buy All Again"" Button",""
"passed","Sat Jun 29 00:01:39 GMT 2024","Sat Jun 29 00:02:23 GMT 2024","43232","","P0 E2E Scenarios","","","","P0_05 Search product and then PlaceOrder using SHIP TO ME with Sign-in user",""
"passed","Sat Jun 29 00:01:12 GMT 2024","Sat Jun 29 00:02:29 GMT 2024","77311","","P1 E2E Scenarios - SET 1","","","","P1_06 [Guest User][.COM+MarketPlace]Place order using Store Pickup with PLCC and Gift Card",""
"passed","Sat Jun 29 00:00:47 GMT 2024","Sat Jun 29 00:01:39 GMT 2024","51952","","P0 E2E Scenarios","","","","P0_04 [Guest User]MarketPlace PlaceOrder using SHIP TO ME",""
"failed","Sat Jun 29 00:10:38 GMT 2024","Sat Jun 29 00:11:30 GMT 2024","51965","","P2 E2E Scenarios - SET 2","","","","P2_11 [Seller account][marketplace] Create product and verify on marketplace listing management",""
"broken","Fri Jun 28 23:56:26 GMT 2024","Fri Jun 28 23:58:49 GMT 2024","142514","","P1 E2E Scenarios - SET 2","","","","P1_13 [Sign-in User][Classes & Events][.COM]Free Classes & Events at online",""
