"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","64668","Validate content for global headers and footers in makerplace_home page for makerplace","","Tue Feb 25 15:49:34 IST 2025","passed","Tue Feb 25 15:50:38 IST 2025","","Global Scenarios - Header & Footer for Makerplace","",""
"","27552","[Sign-in] Verify user lands on the same page after logging in and logging out from cart page","","Tue Feb 25 15:48:06 IST 2025","passed","Tue Feb 25 15:48:33 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","61244","signedIn user books a party with Add-On and verifies the order in admin portal","","Tue Feb 25 15:15:31 IST 2025","passed","Tue Feb 25 15:16:32 IST 2025","","Birthday Party Scenarios","",""
"","121032","[Sign-in User][Project][.COM]Place order using SHIP TO ME with Master Credit Card","","Tue Feb 25 15:24:41 IST 2025","broken","Tue Feb 25 15:26:42 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","54835","Verify preview page links of Store Selector","","Tue Feb 25 15:29:41 IST 2025","passed","Tue Feb 25 15:30:36 IST 2025","","Store Locator Scenarios","",""
"","170749","Guest-1 MIK Product and 1 SDD Product and 1 MIK Class and 1 MKP with Credit Card","","Tue Feb 25 15:02:50 IST 2025","broken","Tue Feb 25 15:05:41 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","49426","Verify AddToCart functionality in PLP page","","Tue Feb 25 15:42:13 IST 2025","passed","Tue Feb 25 15:43:03 IST 2025","","Product Landing Page Scenarios","",""
"","92334","Verify the funtionality of store selector in coupons page","","Tue Feb 25 15:40:50 IST 2025","broken","Tue Feb 25 15:42:23 IST 2025","","Store Locator Scenarios","",""
"","41548","[Sign-in] Verifying the Category & Content list display for ""FAQ Management""","","Tue Feb 25 15:22:15 IST 2025","passed","Tue Feb 25 15:22:57 IST 2025","","MAP - Admin Portal scenarios","",""
"","58173","[Guest User][Project][.COM]Place order using SHIP TO ME with Master Credit Card","","Tue Feb 25 15:21:03 IST 2025","broken","Tue Feb 25 15:22:01 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","15","[Seller account][marketplace] Create product and verify on marketplace listing management","","Tue Feb 25 15:12:53 IST 2025","skipped","Tue Feb 25 15:12:53 IST 2025","","E2E - Marketplace seller Scenarios","",""
"","29284","Edit profile","","Tue Feb 25 15:18:32 IST 2025","passed","Tue Feb 25 15:19:01 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","107440","[Sign-in User][Classes & Events][.COM]Free Classes & Events in store","","Tue Feb 25 15:22:54 IST 2025","broken","Tue Feb 25 15:24:41 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","124875","[Guest User] Verify Zip code change for Same Day Delivery","","Tue Feb 25 15:37:49 IST 2025","passed","Tue Feb 25 15:39:54 IST 2025","","Cart page Scenarios","",""
"","1303","[Sign-in] Validate Save order for pre-existing user","","Tue Feb 25 15:12:54 IST 2025","skipped","Tue Feb 25 15:12:56 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","175693","[Sign-in User]PlaceOrder using Same Day Delivery","","Tue Feb 25 14:55:08 IST 2025","broken","Tue Feb 25 14:58:04 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","44828","Create template for In Store Event","","Tue Feb 25 15:06:37 IST 2025","passed","Tue Feb 25 15:07:22 IST 2025","","E2E - EventHub portal Scenarios","",""
"","41269","Find a template by searching with template name","","Tue Feb 25 15:10:21 IST 2025","passed","Tue Feb 25 15:11:02 IST 2025","","E2E - EventHub portal Scenarios","",""
"","154366","[Sign-in User]MarketPlace PlaceOrder using SHIP TO ME","","Tue Feb 25 15:02:13 IST 2025","broken","Tue Feb 25 15:04:47 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","25216","Validate addition and removal of items quantity in the Cart Page","","Tue Feb 25 15:26:15 IST 2025","broken","Tue Feb 25 15:26:40 IST 2025","","Cart page Scenarios","",""
"","88750","Verify the funtionality of store selector in clp page","","Tue Feb 25 15:36:14 IST 2025","broken","Tue Feb 25 15:37:43 IST 2025","","Store Locator Scenarios","",""
"","112023","[Guest User]PlaceOrder using Same Day Delivery","","Tue Feb 25 14:53:16 IST 2025","broken","Tue Feb 25 14:55:08 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","20603","Verify header labels are displayed in ellipses menu when browser window is minimized","","Tue Feb 25 15:29:26 IST 2025","passed","Tue Feb 25 15:29:46 IST 2025","","Home Page Scenarios","",""
"","130067","[Sign-in User][.COM]Place order using SHIP TO ME with PLCC and Gift Card.","","Tue Feb 25 15:08:52 IST 2025","broken","Tue Feb 25 15:11:02 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","102493","[Guest][MK] Navigating Back to Parent Category via Breadcrumb","","Tue Feb 25 15:47:40 IST 2025","broken","Tue Feb 25 15:49:22 IST 2025","","MakerPlace - Mega menu Scenarios","",""
"","38075","SignIn user able to view cart's empty message","","Tue Feb 25 15:28:56 IST 2025","passed","Tue Feb 25 15:29:35 IST 2025","","Cart page Scenarios","",""
"","99126","Validate browsing through the megamenu to land on CLP or PLP","","Tue Feb 25 15:27:45 IST 2025","passed","Tue Feb 25 15:29:25 IST 2025","","Mega menu Scenarios","",""
"","98721","[Guest User][.COM+MarketPlace]Place order using Store Pickup with PLCC and Gift Card","","Tue Feb 25 15:16:31 IST 2025","broken","Tue Feb 25 15:18:10 IST 2025","","E2E - Marketplace Scenarios","",""
"","156753","[Sign-in User] Verify items in the cart and store Name persist when the guest user signin, signout and re signin","","Tue Feb 25 15:32:50 IST 2025","broken","Tue Feb 25 15:35:27 IST 2025","","Cart page Scenarios","",""
"","60957","[Guest User][.COM]Place order using Store Pickup with PLCC and Gift Card","","Tue Feb 25 15:01:36 IST 2025","broken","Tue Feb 25 15:02:37 IST 2025","","E2E - Checkout Scenarios -BOPIS","",""
"","48186","Create template for Online Class","","Tue Feb 25 15:07:22 IST 2025","passed","Tue Feb 25 15:08:10 IST 2025","","E2E - EventHub portal Scenarios","",""
"","278010","[Guest User]PlaceOrder using Store pickup and verify the order ID in admin portal","","Tue Feb 25 14:53:16 IST 2025","broken","Tue Feb 25 14:57:54 IST 2025","","E2E - Checkout Scenarios -BOPIS","",""
"","94112","Navigating Back to Parent Category via Breadcrumb","","Tue Feb 25 15:25:06 IST 2025","broken","Tue Feb 25 15:26:40 IST 2025","","Mega menu Scenarios","",""
"","47678","[Sign-in] Verify user lands on the same page after logging in and logging out from clp page","","Tue Feb 25 15:46:01 IST 2025","passed","Tue Feb 25 15:46:49 IST 2025","","Sign In and Sign Up pages Scenarios","",""
