"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 14 15:12:54 CDT 2024","Tue May 14 15:13:52 CDT 2024","58753","","P1 E2E Scenarios - SET 1","","","","P1_01 [Guest User][Classes & Events][.COM]Free Classes & Events at online",""
"broken","Tue May 14 15:13:52 CDT 2024","Tue May 14 15:14:40 CDT 2024","47655","","P1 E2E Scenarios - SET 1","","","","P1_02 [Guest User][Classes & Events][.COM]Free Classes & Events in store",""
"broken","Tue May 14 15:21:13 CDT 2024","Tue May 14 15:22:14 CDT 2024","61080","","P2 E2E Scenarios - SET 1","","","","P2_04 [Guest user][.com][MIKPro]Place order via PDP page",""
"passed","Tue May 14 15:21:07 CDT 2024","Tue May 14 15:21:43 CDT 2024","36158","","P1 E2E Scenarios - SET 2","","","","P1_21 Forgot password",""
"passed","Tue May 14 15:15:19 CDT 2024","Tue May 14 15:16:10 CDT 2024","50942","","P1 E2E Scenarios - SET 1","","","","P1_04 [Guest User][.COM]Place order using Store Pickup with PLCC and Gift Card",""
"passed","Tue May 14 15:21:43 CDT 2024","Tue May 14 15:22:22 CDT 2024","38658","","P1 E2E Scenarios - SET 2","","","","P1_22 Edit profile",""
"passed","Tue May 14 15:17:25 CDT 2024","Tue May 14 15:18:14 CDT 2024","49742","","P0 E2E Scenarios","","","","P0_06 [Sign-in User]PlaceOrder using Store pickup",""
"passed","Tue May 14 15:22:17 CDT 2024","Tue May 14 15:23:12 CDT 2024","55379","","P1 E2E Scenarios - SET 1","","","","P1_12 [Guest User][.COM+MarketPlace]Place order using Same Day Delivery with Master Credit Card and Gift Card",""
"passed","Tue May 14 15:20:33 CDT 2024","Tue May 14 15:21:14 CDT 2024","41170","","P1 E2E Scenarios - SET 1","","","","P1_10 [Guest User][Project][.COM]Place order using SHIP TO ME with Master Credit Card",""
"broken","Tue May 14 15:14:51 CDT 2024","Tue May 14 15:15:48 CDT 2024","57311","","P1 E2E Scenarios - SET 2","","","","P1_14 [Sign-in User][Classes & Events][.COM]Free Classes & Events in store",""
"passed","Tue May 14 15:17:05 CDT 2024","Tue May 14 15:18:09 CDT 2024","63556","","P1 E2E Scenarios - SET 1","","","","P1_06 [Guest User][.COM+MarketPlace]Place order using Store Pickup with PLCC and Gift Card",""
"passed","Tue May 14 15:14:53 CDT 2024","Tue May 14 15:15:31 CDT 2024","38057","","P0 E2E Scenarios","","","","P0_02 [Guest User]PlaceOrder using SHIP TO ME",""
"passed","Tue May 14 15:18:35 CDT 2024","Tue May 14 15:19:29 CDT 2024","53967","","P1 E2E Scenarios - SET 2","","","","P1_18 [Sign-in User][.COM]Place order using SHIP TO ME with PLCC and Gift Card.",""
"passed","Tue May 14 15:17:50 CDT 2024","Tue May 14 15:18:35 CDT 2024","44343","","P1 E2E Scenarios - SET 2","","","","P1_17 [Sign-in User][.COM]Place order using SHIP TO ME with Master Credit Card.",""
