"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","48014","Verify preview page links of Store Selector","","Mon Feb 10 15:10:44 IST 2025","passed","Mon Feb 10 15:11:32 IST 2025","","Store Locator Scenarios","",""
"","60381","Verify visibility of a product under My Favorites section","","Mon Feb 10 14:57:46 IST 2025","passed","Mon Feb 10 14:58:47 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","193253","[Sign-in] Validate Adding and Editing the Shipping Address on Checkout and Payment Review pages","","Mon Feb 10 14:41:34 IST 2025","broken","Mon Feb 10 14:44:48 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","256298","[Guest user][.com]Place order using shipping methods - BOPIS, STM","","Mon Feb 10 14:38:19 IST 2025","passed","Mon Feb 10 14:42:35 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","132027","[Sign-in User][.com] Verify Trending Now section is displayed in Cart Page","","Mon Feb 10 15:00:00 IST 2025","passed","Mon Feb 10 15:02:12 IST 2025","","Cart page Scenarios","",""
"","37794","Apply multiple filters on the PLP page","","Mon Feb 10 15:22:03 IST 2025","broken","Mon Feb 10 15:22:41 IST 2025","","Product Landing Page Scenarios","",""
"","46286","[Sign-in] Verify user lands on the same page after logging in and logging out from home page","","Mon Feb 10 15:23:23 IST 2025","passed","Mon Feb 10 15:24:09 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","43191","[Guest User] Verify successful PayPal account login from the Cart page","","Mon Feb 10 15:11:58 IST 2025","passed","Mon Feb 10 15:12:41 IST 2025","","Cart page Scenarios","",""
"","39124","SignIn user able to view cart's empty message","","Mon Feb 10 15:06:07 IST 2025","passed","Mon Feb 10 15:06:46 IST 2025","","Cart page Scenarios","",""
"","85991","[Sign-in User]PlaceOrder using Same Day Delivery","","Mon Feb 10 14:23:13 IST 2025","passed","Mon Feb 10 14:24:39 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","178390","[Guest User][.COM]Place order using Store pickup with Master Credit Card","","Mon Feb 10 14:26:13 IST 2025","passed","Mon Feb 10 14:29:11 IST 2025","","E2E - Checkout Scenarios -BOPIS","",""
"","139914","[Guest User]PlaceOrder using Same Day Delivery","","Mon Feb 10 14:20:53 IST 2025","passed","Mon Feb 10 14:23:13 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","17956","Verify the user is able to click on the ""Back to Top"" up arrow button from home page","","Mon Feb 10 15:43:48 IST 2025","passed","Mon Feb 10 15:44:06 IST 2025","","Global Scenarios - Headers & Footer","",""
"","117983","Navigating Back to Parent Category via Breadcrumb","","Mon Feb 10 15:03:50 IST 2025","passed","Mon Feb 10 15:05:48 IST 2025","","Mega menu Scenarios","",""
"","39890","[Sign-in] Verify user lands on the same page after logging in and logging out from plp page","","Mon Feb 10 15:24:47 IST 2025","passed","Mon Feb 10 15:25:27 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","37681","[Sign-in] Verify user lands on the same page after logging in and logging out from clp page","","Mon Feb 10 15:24:09 IST 2025","passed","Mon Feb 10 15:24:47 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","219112","Guest-1 MIK Product and 1 SDD Product and 1 MIK Class and 1 MKP with Credit Card","","Mon Feb 10 14:28:50 IST 2025","broken","Mon Feb 10 14:32:29 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","85472","Find a template by searching with template name","","Mon Feb 10 18:35:53 IST 2025","broken","Mon Feb 10 18:37:18 IST 2025","","E2E - EventHub portal Scenarios","",""
"","39795","Verify invalid email message for the forgot password","","Mon Feb 10 15:26:38 IST 2025","passed","Mon Feb 10 15:27:18 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","122988","[Sign-in User][Classes & Events][.COM]Free Classes & Events in store","","Mon Feb 10 14:55:34 IST 2025","broken","Mon Feb 10 14:57:37 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","40281","Verify invalid search keywords display proper error message","","Mon Feb 10 15:08:17 IST 2025","passed","Mon Feb 10 15:08:58 IST 2025","","Home Page Scenarios","",""
"","86197","Create Ondemand Class","","Mon Feb 10 18:33:01 IST 2025","broken","Mon Feb 10 18:34:27 IST 2025","","E2E - EventHub portal Scenarios","",""
"","121882","Validate content for global headers and footers in pdp page","","Mon Feb 10 15:39:57 IST 2025","passed","Mon Feb 10 15:41:59 IST 2025","","Global Scenarios - Headers & Footer","",""
"","89200","Verify landing on cart page upon clicking ""Edit Cart"" on Checkout page and Payment Review page","","Mon Feb 10 15:08:33 IST 2025","passed","Mon Feb 10 15:10:02 IST 2025","","Cart page Scenarios","",""
"","83354","Search product and then PlaceOrder using SHIP TO ME with Sign-in user","","Mon Feb 10 14:26:18 IST 2025","passed","Mon Feb 10 14:27:42 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","148798","[Guest user][.com]Place order using different variant","","Mon Feb 10 14:39:06 IST 2025","passed","Mon Feb 10 14:41:34 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","21377","Verify the user is able to click on the ""Back to Top"" up arrow button from pdp page","","Mon Feb 10 15:44:44 IST 2025","passed","Mon Feb 10 15:45:05 IST 2025","","Global Scenarios - Headers & Footer","",""
"","38009","Verify pagination functionality in PLP page","","Mon Feb 10 15:20:16 IST 2025","passed","Mon Feb 10 15:20:54 IST 2025","","Product Landing Page Scenarios","",""
"","93182","[Guest User][Classes & Events][.COM]Free Classes & Events at online","","Mon Feb 10 14:49:50 IST 2025","passed","Mon Feb 10 14:51:23 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","37930","[Sign-in] Verifying the Category & Content list display for ""FAQ Management""","","Mon Feb 10 14:59:44 IST 2025","passed","Mon Feb 10 15:00:22 IST 2025","","MAP - Admin Portal scenarios","",""
"","31807","Validate content for global headers and footers in makerplace_PLP page for makerplace","","Mon Feb 10 15:30:20 IST 2025","passed","Mon Feb 10 15:30:52 IST 2025","","Global Scenarios - Header & Footer for Makerplace","",""
"","32968","[Sign-in] Verify user lands on the same page after logging in and logging out from pdp page","","Mon Feb 10 15:25:27 IST 2025","passed","Mon Feb 10 15:26:00 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","153471","Validate content for global headers and footers in plp page","","Mon Feb 10 15:37:24 IST 2025","passed","Mon Feb 10 15:39:57 IST 2025","","Global Scenarios - Headers & Footer","",""
"","89751","[Guest User][.COM]Place order using SHIP TO ME with PLCC","","Mon Feb 10 14:32:51 IST 2025","passed","Mon Feb 10 14:34:20 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","301523","Validate addition and removal of items quantity in the Cart Page","","Mon Feb 10 15:54:06 IST 2025","passed","Mon Feb 10 15:59:08 IST 2025","","Cart page Scenarios","",""
"","128622","Verify the funtionality of store selector in clp page","","Mon Feb 10 15:56:45 IST 2025","broken","Mon Feb 10 15:58:53 IST 2025","","Store Locator Scenarios","",""
