"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","145495","Navigating Back to Parent Category via Breadcrumb","","Thu Feb 13 17:35:57 IST 2025","passed","Thu Feb 13 17:38:23 IST 2025","","Mega menu Scenarios","",""
"","37228","Verify the user is able to click on the ""Back to Top"" up arrow button from pdp page","","Thu Feb 13 17:55:09 IST 2025","passed","Thu Feb 13 17:55:46 IST 2025","","Global Scenarios - Headers & Footer","",""
"","129096","[Sign-up] Email-Sign up michaels offers email from footer","","Thu Feb 13 17:33:29 IST 2025","passed","Thu Feb 13 17:35:38 IST 2025","","E2E - Signup & My Account Scenarios","",""
"","188766","[Guest User][.COM]Place order using Store pickup with Master Credit Card","","Thu Feb 13 17:27:45 IST 2025","passed","Thu Feb 13 17:30:53 IST 2025","","E2E - Checkout Scenarios -BOPIS","",""
"","1451","signedIn user books a party with Add-On and verifies the order in admin portal","","Thu Feb 13 17:33:42 IST 2025","skipped","Thu Feb 13 17:33:44 IST 2025","","Birthday Party Scenarios","",""
"","120220","Guest user is able to signin from cart page via button","","Thu Feb 13 17:39:59 IST 2025","broken","Thu Feb 13 17:41:59 IST 2025","","Cart page Scenarios","",""
"","133840","[Guest User][Project][.COM]Place order using SHIP TO ME with Master Credit Card","","Thu Feb 13 17:31:02 IST 2025","passed","Thu Feb 13 17:33:16 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","30871","Verify all shipping methods are displayed in PLP page","","Thu Feb 13 17:52:35 IST 2025","passed","Thu Feb 13 17:53:06 IST 2025","","Product Landing Page Scenarios","",""
"","287003","[Guest User]PlaceOrder using SHIP TO ME","","Thu Feb 13 17:22:35 IST 2025","passed","Thu Feb 13 17:27:22 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","49393","Verify sign-in options on homepage","","Thu Feb 13 17:43:03 IST 2025","passed","Thu Feb 13 17:43:52 IST 2025","","Home Page Scenarios","",""
"","39416","Verify AddToCart functionality in PLP page","","Thu Feb 13 17:49:49 IST 2025","failed","Thu Feb 13 17:50:28 IST 2025","","Product Landing Page Scenarios","",""
"","49226","Selecting subcategories for a product in the PLP","","Thu Feb 13 17:38:23 IST 2025","passed","Thu Feb 13 17:39:12 IST 2025","","Mega menu Scenarios","",""
"","99895","Verify landing on cart page upon clicking ""Edit Cart"" on Checkout page and Payment Review page","","Thu Feb 13 17:44:07 IST 2025","broken","Thu Feb 13 17:45:47 IST 2025","","Cart page Scenarios","",""
"","198574","[Guest user][.com]Place order using shipping methods - BOPIS, STM","","Thu Feb 13 17:41:00 IST 2025","passed","Thu Feb 13 17:44:18 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","77304","Verifying the sort option using various available methods","","Thu Feb 13 17:46:42 IST 2025","passed","Thu Feb 13 17:47:59 IST 2025","","Product Landing Page Scenarios","",""
"","41926","Apply multiple filters on the PLP page","","Thu Feb 13 17:53:47 IST 2025","passed","Thu Feb 13 17:54:29 IST 2025","","Product Landing Page Scenarios","",""
"","126558","[Guest User]PlaceOrder using Same Day Delivery","","Thu Feb 13 17:25:12 IST 2025","passed","Thu Feb 13 17:27:18 IST 2025","","E2E - Checkout Scenarios -SDD","",""
"","42051","Verify sign-up page fields and functionality","","Thu Feb 13 17:53:57 IST 2025","passed","Thu Feb 13 17:54:39 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","15794","Verify marque banner and links on homepage","","Thu Feb 13 17:43:52 IST 2025","passed","Thu Feb 13 17:44:08 IST 2025","","Home Page Scenarios","",""
"","41427","Verify the user is able to click on the ""Back to Top"" up arrow button from clp page","","Thu Feb 13 17:53:55 IST 2025","passed","Thu Feb 13 17:54:36 IST 2025","","Global Scenarios - Headers & Footer","",""
"","309782","[Guest User]PlaceOrder using Store pickup and verify the order ID in admin portal","","Thu Feb 13 17:22:35 IST 2025","passed","Thu Feb 13 17:27:45 IST 2025","","E2E - Checkout Scenarios -BOPIS","",""
"","27972","Verify invalid email message for the forgot password","","Thu Feb 13 17:55:18 IST 2025","passed","Thu Feb 13 17:55:45 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","81868","Guest user is able to signin from cart page via signInlink","","Thu Feb 13 17:37:04 IST 2025","passed","Thu Feb 13 17:38:26 IST 2025","","Cart page Scenarios","",""
"","46057","Verify pagination functionality in PLP page","","Thu Feb 13 17:51:49 IST 2025","passed","Thu Feb 13 17:52:35 IST 2025","","Product Landing Page Scenarios","",""
"","121033","[Guest user][.com]Place order using shipping methods - STM, SDD","","Thu Feb 13 17:46:30 IST 2025","broken","Thu Feb 13 17:48:31 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","195785","[Guest user][.com]Place order using shipping methods - BOPIS, SDD","","Thu Feb 13 17:49:38 IST 2025","broken","Thu Feb 13 17:52:54 IST 2025","","E2E - Checkout Mixcart Scenarios","",""
"","32468","Verify the user is able to click on the ""Back to Top"" up arrow button from plp page","","Thu Feb 13 17:54:36 IST 2025","passed","Thu Feb 13 17:55:09 IST 2025","","Global Scenarios - Headers & Footer","",""
"","44099","Verify the user is able to click on the ""Back to Top"" up arrow button from home page","","Thu Feb 13 17:53:11 IST 2025","passed","Thu Feb 13 17:53:55 IST 2025","","Global Scenarios - Headers & Footer","",""
"","60596","Verify social login options on sign up page","","Thu Feb 13 17:52:56 IST 2025","passed","Thu Feb 13 17:53:57 IST 2025","","Sign In and Sign Up pages Scenarios","",""
"","14498","Verify navigation to the classes & events from the Michaels Admin Portal","","Thu Feb 13 17:30:07 IST 2025","passed","Thu Feb 13 17:30:21 IST 2025","","E2E - EventHub portal Scenarios","",""
"","41469","verify user is able to update zipcode for SDD in PLP","","Thu Feb 13 17:53:06 IST 2025","passed","Thu Feb 13 17:53:47 IST 2025","","Product Landing Page Scenarios","",""
"","17466","Validate marque banner progression through automatic rotation","","Thu Feb 13 17:45:27 IST 2025","passed","Thu Feb 13 17:45:45 IST 2025","","Home Page Scenarios","",""
"","80363","Verify ViewOptions functionality in PLP page","","Thu Feb 13 17:50:28 IST 2025","passed","Thu Feb 13 17:51:49 IST 2025","","Product Landing Page Scenarios","",""
"","159547","Validate browsing through the megamenu to land on CLP or PLP","","Thu Feb 13 17:40:10 IST 2025","passed","Thu Feb 13 17:42:49 IST 2025","","Mega menu Scenarios","",""
"","1447","signedIn user books a party without Add-On and verifies the order in admin portal","","Thu Feb 13 17:33:44 IST 2025","skipped","Thu Feb 13 17:33:45 IST 2025","","Birthday Party Scenarios","",""
