"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 09 14:42:14 CST 2024","Mon Dec 09 14:42:29 CST 2024","15314","","Global Scenarios - Headers","","","","Verify the user is able to click on the ""Back to Top"" up arrow button from clp page",""
"skipped","Mon Dec 09 13:53:22 CST 2024","Mon Dec 09 13:53:23 CST 2024","892","","E2E - EventHub portal Scenarios","","","","Create Instructor",""
"passed","Mon Dec 09 14:32:19 CST 2024","Mon Dec 09 14:32:44 CST 2024","24927","","Store Locator Scenarios","","","","Verify the funtionality of store selector in clp page",""
"passed","Mon Dec 09 14:31:01 CST 2024","Mon Dec 09 14:32:19 CST 2024","78299","","Store Locator Scenarios","","","","Verify that store options can be updated from the pickup dialog in the cart",""
"broken","Mon Dec 09 14:17:55 CST 2024","Mon Dec 09 14:24:26 CST 2024","391105","","Payment Review page Scenarios","","","","[Guest User][.COM] Verify error messages for invalid values for payment fields in payment review page",""
"broken","Mon Dec 09 14:22:39 CST 2024","Mon Dec 09 14:28:54 CST 2024","374373","","Cart page Scenarios","","","","[Guest User] Verify Zip code change for Same Day Delivery",""
"passed","Mon Dec 09 13:46:50 CST 2024","Mon Dec 09 13:47:54 CST 2024","64157","","E2E - Checkout Scenarios -STM","","","","[Guest User]MarketPlace PlaceOrder using SHIP TO ME",""
"broken","Mon Dec 09 14:22:03 CST 2024","Mon Dec 09 14:22:50 CST 2024","46279","","Home Page Scenarios","","","","Verify every link in all carousels on homepage",""
"passed","Mon Dec 09 13:44:09 CST 2024","Mon Dec 09 13:46:50 CST 2024","161233","","E2E - Checkout Scenarios -BOPIS","","","","[Guest User]PlaceOrder using Store pickup and verify the order ID in admin portal",""
"skipped","Mon Dec 09 13:53:18 CST 2024","Mon Dec 09 13:53:19 CST 2024","982","","E2E - EventHub portal Scenarios","","","","Create template for In Store Class",""
"passed","Mon Dec 09 14:15:35 CST 2024","Mon Dec 09 14:18:27 CST 2024","171649","","Mega menu Scenarios","","","","Validate browsing through the megamenu to land on CLP or PLP",""
"passed","Mon Dec 09 14:34:39 CST 2024","Mon Dec 09 14:35:25 CST 2024","45904","","Product Landing Page Scenarios","","","","Verify ViewOptions functionality in PLP page",""
"skipped","Mon Dec 09 13:53:05 CST 2024","Mon Dec 09 13:53:06 CST 2024","1242","","E2E - Checkout Scenarios -STM","","","","[Sign-in] Validate Save order for pre-existing user",""
"broken","Mon Dec 09 14:33:02 CST 2024","Mon Dec 09 14:34:39 CST 2024","97147","","Product Landing Page Scenarios","","","","Verify AddToCart functionality in PLP page",""
"broken","Mon Dec 09 14:08:09 CST 2024","Mon Dec 09 14:09:36 CST 2024","86798","","E2E - Classes, Events & Project Scenarios","","","","[Guest User][Classes & Events][.COM]Free Classes & Events in store",""
"skipped","Mon Dec 09 14:09:16 CST 2024","Mon Dec 09 14:09:17 CST 2024","835","","E2E - Signup & My Account Scenarios","","","","Verify visibility of a product under My Favorites section",""
"passed","Mon Dec 09 14:34:04 CST 2024","Mon Dec 09 14:34:24 CST 2024","19809","","Sign In and Sign Up pages Scenarios","","","","Verify invalid email message for the forgot password",""
"skipped","Mon Dec 09 14:34:00 CST 2024","Mon Dec 09 14:34:01 CST 2024","972","","Sign In and Sign Up pages Scenarios","","","","[Sign-in] Verify user lands on the same page after logging in and logging out from clp page",""
"skipped","Mon Dec 09 13:47:57 CST 2024","Mon Dec 09 13:47:58 CST 2024","1013","","E2E - Checkout Scenarios -STM","","","","[Sign-in User]MarketPlace PlaceOrder using SHIP TO ME",""
"skipped","Mon Dec 09 14:09:22 CST 2024","Mon Dec 09 14:09:22 CST 2024","13","","MAP - Admin Portal scenarios","","","","[Sign-in] Verifying the Category & Content list display for ""FAQ Management""",""
"passed","Mon Dec 09 14:10:59 CST 2024","Mon Dec 09 14:11:34 CST 2024","35005","","Cart page Scenarios","","","","Guest user is able to signin from cart page via button",""
"passed","Mon Dec 09 14:31:42 CST 2024","Mon Dec 09 14:32:01 CST 2024","18642","","Sign In and Sign Up pages Scenarios","","","","Verify sign-up page fields and functionality",""
"skipped","Mon Dec 09 14:34:03 CST 2024","Mon Dec 09 14:34:04 CST 2024","1310","","Sign In and Sign Up pages Scenarios","","","","[Sign-in] Verify user lands on the same page after logging in and logging out from cart page",""
"broken","Mon Dec 09 14:26:39 CST 2024","Mon Dec 09 14:27:57 CST 2024","77751","","Store Locator Scenarios","","","","Verify that the Store Locator can be changed multiple times",""
"passed","Mon Dec 09 14:29:48 CST 2024","Mon Dec 09 14:31:00 CST 2024","72092","","Product Description Page Scenarios","","","","Update quantity in PDP page and verify order summary in cart, checkout and payment review page",""
"passed","Mon Dec 09 14:23:12 CST 2024","Mon Dec 09 14:24:14 CST 2024","62548","","Store Locator Scenarios","","","","Verify preview page links of Store Selector",""
"skipped","Mon Dec 09 13:51:51 CST 2024","Mon Dec 09 13:51:52 CST 2024","917","","E2E - Checkout Scenarios -STM","","","","[Sign-in User][.COM]Place order using SHIP TO ME with PLCC and Gift Card.",""
"skipped","Mon Dec 09 14:08:58 CST 2024","Mon Dec 09 14:08:58 CST 2024","795","","E2E - Signup & My Account Scenarios","","","","Reset password",""
"passed","Mon Dec 09 14:37:35 CST 2024","Mon Dec 09 14:38:49 CST 2024","73936","","MakerPlace - Mega menu Scenarios","","","","[Guest][MK] Navigating Back to Parent Category via Breadcrumb",""
"passed","Mon Dec 09 13:51:52 CST 2024","Mon Dec 09 13:53:03 CST 2024","70750","","E2E - Checkout Scenarios -STM","","","","[Guest user][.com]Place order using different variant",""
"passed","Mon Dec 09 14:14:42 CST 2024","Mon Dec 09 14:15:20 CST 2024","37506","","Cart page Scenarios","","","","[Guest User] Verify successful PayPal account login from the Cart page",""
"skipped","Mon Dec 09 14:10:34 CST 2024","Mon Dec 09 14:10:35 CST 2024","1049","","E2E - Classes, Events & Project Scenarios","","","","[Sign-in User][Classes & Events][.COM]Free Classes & Events in store",""
"passed","Mon Dec 09 14:13:47 CST 2024","Mon Dec 09 14:14:41 CST 2024","54498","","Cart page Scenarios","","","","Verify landing on cart page upon clicking ""Edit Cart"" on Checkout page and Payment Review page",""
"skipped","Mon Dec 09 13:53:16 CST 2024","Mon Dec 09 13:53:16 CST 2024","14","","E2E - EventHub portal Scenarios","","","","Create template for Online Event",""
"skipped","Mon Dec 09 14:10:33 CST 2024","Mon Dec 09 14:10:34 CST 2024","1076","","E2E - Classes, Events & Project Scenarios","","","","[Sign-in User][Classes & Events][.COM]Free Classes & Events at online",""
