"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 27 14:26:55 GMT 2024","Tue Aug 27 14:30:25 GMT 2024","209667","","E2E - Marketplace Scenarios","","","","[Guest User][.COM+MarketPlace]Place order using Store Pickup with Gift Card",""
"passed","Tue Aug 27 14:25:22 GMT 2024","Tue Aug 27 14:26:21 GMT 2024","59373","","E2E - Checkout Scenarios","","","","[Guest User][.COM]Place order using SHIP TO ME with PLCC",""
"passed","Tue Aug 27 14:22:22 GMT 2024","Tue Aug 27 14:24:50 GMT 2024","148005","","E2E - Checkout Scenarios","","","","[Guest User]PlaceOrder using Same Day Delivery",""
"skipped","Tue Aug 27 14:26:47 GMT 2024","Tue Aug 27 14:26:47 GMT 2024","189","","E2E - EventHub portal Scenarios","","","","Create template for In Store Class",""
"passed","Tue Aug 27 14:29:51 GMT 2024","Tue Aug 27 14:31:10 GMT 2024","78937","","Product Description Page Scenarios","","","","Verify the product variants",""
"passed","Tue Aug 27 14:32:12 GMT 2024","Tue Aug 27 14:33:03 GMT 2024","51086","","MakerPlace - Mega menu Scenarios","","","","[Guest][MK] Navigating Back to Parent Category via Breadcrumb",""
"skipped","Tue Aug 27 14:26:47 GMT 2024","Tue Aug 27 14:26:47 GMT 2024","193","","E2E - EventHub portal Scenarios","","","","Create Ondemand Class",""
"passed","Tue Aug 27 14:28:07 GMT 2024","Tue Aug 27 14:29:11 GMT 2024","64259","","E2E - Classes, Events & Project Scenarios","","","","[Guest User][Classes & Events][.COM]Free Classes & Events at online",""
"skipped","Tue Aug 27 14:28:10 GMT 2024","Tue Aug 27 14:28:10 GMT 2024","202","","E2E - Signup & My Account Scenarios","","","","Edit profile",""
"skipped","Tue Aug 27 14:27:14 GMT 2024","Tue Aug 27 14:27:15 GMT 2024","185","","E2E - Checkout Scenarios","","","","[Sign-in User][.COM]Place order using SHIP TO ME with Master Credit Card.",""
"passed","Tue Aug 27 14:34:31 GMT 2024","Tue Aug 27 14:35:39 GMT 2024","67297","","E2E - Marketplace Scenarios","","","","[Guest User][.COM+MarketPlace]Place order using Same Day Delivery with Master Credit Card and Gift Card",""
"passed","Tue Aug 27 14:27:07 GMT 2024","Tue Aug 27 14:27:56 GMT 2024","48980","","E2E - Checkout Scenarios","","","","[Guest user][.com][MIKPro]Place order via PDP page",""
"passed","Tue Aug 27 14:25:58 GMT 2024","Tue Aug 27 14:27:07 GMT 2024","69112","","E2E - Checkout Scenarios","","","","[Guest User][.COM]Place order using Store Pickup with PLCC and Gift Card",""
"skipped","Tue Aug 27 14:27:15 GMT 2024","Tue Aug 27 14:27:15 GMT 2024","187","","E2E - Checkout Scenarios","","","","[Sign-in User][.COM]Place order using SHIP TO ME with PLCC and Gift Card.",""
"skipped","Tue Aug 27 14:28:27 GMT 2024","Tue Aug 27 14:28:27 GMT 2024","200","","Cart page Scenarios","","","","[Sign-in User][.com] Verify Save for Later & Move to Cart option in Cart Page",""
"broken","Tue Aug 27 14:32:17 GMT 2024","Tue Aug 27 14:33:11 GMT 2024","53353","","Product Landing Page Scenarios","","","","Verify AddToCart functionality in PLP page",""
"skipped","Tue Aug 27 14:28:03 GMT 2024","Tue Aug 27 14:28:03 GMT 2024","13","","E2E - Marketplace seller Scenarios","","","","[Seller account][marketplace] Create product and verify on marketplace listing management",""
"passed","Tue Aug 27 14:31:47 GMT 2024","Tue Aug 27 14:33:02 GMT 2024","75257","","E2E - Marketplace Scenarios","","","","[Guest User][.COM+MarketPlace]Place order using Ship to me with Master Credit Card",""
